"id","fdc_id","seq_num","amount","measure_unit_id","portion_description","modifier","gram_weight","data_points","footnote","min_year_acquired"
"309690","2710210","1","","9999","1 cup","10205","235.0","","",""
"309691","2710210","2","","9999","1 tablespoon","21000","14.7","","",""
"309694","2710211","2","","9999","1 tablespoon","21000","14.7","","",""
"309695","2710211","3","","9999","Quantity not specified","90000","29.0","","",""
"309693","2710211","1","","9999","1 cup","10205","235.0","","",""
"309696","2710211","4","","9999","1 packet","61573","44.0","","",""
"309701","2710212","5","","9999","Guideline amount on regular sandwich","64546","15.0","","",""
"309699","2710212","3","","9999","1 packet","61573","44.0","","",""
"309698","2710212","2","","9999","1 cup","10205","240.0","","",""
"309703","2710212","7","","9999","Quantity not specified","90000","30.0","","",""
"309697","2710212","1","","9999","1 tablespoon","21000","15.0","","",""
"309702","2710212","6","","9999","Guideline amount on large sandwich","64547","30.0","","",""
"309700","2710212","4","","9999","1 dipping-size container","64353","70.0","","",""
"309707","2710213","4","","9999","1 packet","61573","44.0","","",""
"309708","2710213","5","","9999","1 dipping-size container","64353","57.0","","",""
"309706","2710213","3","","9999","Quantity not specified","90000","31.0","","",""
"309705","2710213","2","","9999","1 tablespoon","21000","15.6","","",""
"309704","2710213","1","","9999","1 cup","10205","250.0","","",""
"309711","2710214","3","","9999","Quantity not specified","90000","31.0","","",""
"309709","2710214","1","","9999","1 cup","10205","246.0","","",""
"309710","2710214","2","","9999","1 tablespoon","21000","15.4","","",""
"309714","2710215","3","","9999","Quantity not specified","90000","32.0","","",""
"309712","2710215","1","","9999","1 cup","10205","260.0","","",""
"309715","2710215","4","","9999","1 packet","61573","44.0","","",""
"309713","2710215","2","","9999","1 tablespoon","21000","16.2","","",""
"309716","2710215","5","","9999","1 dipping-size container","64353","57.0","","",""
"309719","2710216","3","","9999","Quantity not specified","90000","31.0","","",""
"309718","2710216","2","","9999","1 tablespoon","21000","15.3","","",""
"309721","2710216","5","","9999","1 dipping-size container","64353","57.0","","",""
"309720","2710216","4","","9999","1 packet","61573","44.0","","",""
"309717","2710216","1","","9999","1 cup","10205","245.0","","",""
"309722","2710217","1","","9999","1 tablespoon","21000","15.0","","",""
"309723","2710217","2","","9999","1 cup","10205","240.0","","",""
"309724","2710217","3","","9999","1 packet","61573","44.0","","",""
"309725","2710217","4","","9999","Quantity not specified","90000","30.0","","",""
"309730","2710218","5","","9999","1 dipping-size container","64353","57.0","","",""
"309727","2710218","2","","9999","1 tablespoon","21000","16.2","","",""
"309728","2710218","3","","9999","Quantity not specified","90000","32.0","","",""
"309726","2710218","1","","9999","1 cup","10205","260.0","","",""
"309729","2710218","4","","9999","1 packet","61573","44.0","","",""
"309733","2710219","3","","9999","Quantity not specified","90000","30.0","","",""
"309731","2710219","1","","9999","1 cup","10205","240.0","","",""
"309734","2710219","4","","9999","1 packet","61573","44.0","","",""
"309732","2710219","2","","9999","1 tablespoon","21000","15.0","","",""
"309735","2710219","5","","9999","1 dipping-size container","64353","57.0","","",""
"309742","2710220","7","","9999","Guideline amount in salad","64548","32.0","","",""
"309738","2710220","3","","9999","Quantity not specified","90000","10.0","","",""
"309740","2710220","5","","9999","Guideline amount on regular sandwich","64546","16.0","","",""
"309741","2710220","6","","9999","Guideline amount on large sandwich","64547","32.0","","",""
"309736","2710220","1","","9999","1 cup","10205","250.0","","",""
"309739","2710220","4","","9999","1 dipping-size container","64353","28.0","","",""
"309737","2710220","2","","9999","1 tablespoon","21000","15.6","","",""
"309744","2710221","2","","9999","1 tablespoon","21000","13.8","","",""
"309745","2710221","3","","9999","1 packet","61573","12.0","","",""
"309747","2710221","7","","9999","Guideline amount on regular sandwich","64546","14.0","","",""
"309748","2710221","8","","9999","Guideline amount on large sandwich","64547","28.0","","",""
"309743","2710221","1","","9999","1 cup","10205","220.0","","",""
"309746","2710221","6","","9999","Quantity not specified","90000","9.0","","",""
"309749","2710221","9","","9999","Guideline amount in salad","64548","28.0","","",""
"309754","2710222","5","","9999","Guideline amount on regular sandwich","64546","14.0","","",""
"309750","2710222","1","","9999","1 cup","10205","232.0","","",""
"309753","2710222","4","","9999","1 dipping-size container","64353","28.0","","",""
"309752","2710222","3","","9999","Quantity not specified","90000","10.0","","",""
"309756","2710222","7","","9999","Guideline amount in salad","64548","28.0","","",""
"309751","2710222","2","","9999","1 tablespoon","21000","14.5","","",""
"309755","2710222","6","","9999","Guideline amount on large sandwich","64547","28.0","","",""
"309758","2710223","2","","9999","1 tablespoon","21000","15.0","","",""
"309757","2710223","1","","9999","1 cup","10205","240.0","","",""
"309761","2710223","5","","9999","1 dipping-size container","64353","57.0","","",""
"309759","2710223","3","","9999","Quantity not specified","90000","30.0","","",""
"309760","2710223","4","","9999","1 packet","61573","44.0","","",""
"309762","2710224","1","","9999","1 cup","10205","216.0","","",""
"309765","2710224","4","","9999","1 packet","61573","44.0","","",""
"309766","2710224","5","","9999","1 dipping-size container","64353","57.0","","",""
"309763","2710224","2","","9999","1 tablespoon","21000","14.0","","",""
"309764","2710224","3","","9999","Quantity not specified","90000","28.0","","",""
"309767","2710225","1","","9999","1 tablespoon","21000","15.0","","",""
"309770","2710225","4","","9999","Quantity not specified","90000","30.0","","",""
"309768","2710225","2","","9999","1 cup","10205","240.0","","",""
"309769","2710225","3","","9999","1 packet","61573","44.0","","",""
"309772","2710226","2","","9999","1 tablespoon","21000","14.7","","",""
"309771","2710226","1","","9999","1 cup","10205","235.0","","",""
"309773","2710226","3","","9999","1 packet","61573","44.0","","",""
"309774","2710226","4","","9999","Quantity not specified","90000","29.0","","",""
"309776","2710227","2","","9999","1 tablespoon","21000","15.3","","",""
"309778","2710227","4","","9999","1 packet","61573","44.0","","",""
"309777","2710227","3","","9999","Quantity not specified","90000","31.0","","",""
"309775","2710227","1","","9999","1 cup","10205","245.0","","",""
"309779","2710227","5","","9999","1 dipping-size container","64353","57.0","","",""
"309780","2710228","1","","9999","1 cup","10205","246.0","","",""
"309782","2710228","3","","9999","Quantity not specified","90000","30.0","","",""
"309781","2710228","2","","9999","1 tablespoon","21000","15.0","","",""
"309786","2710229","4","","9999","1 packet","61573","44.0","","",""
"309785","2710229","3","","9999","Quantity not specified","90000","33.0","","",""
"309783","2710229","1","","9999","1 cup","10205","265.0","","",""
"309787","2710229","5","","9999","1 dipping-size container","64353","57.0","","",""
"309784","2710229","2","","9999","1 tablespoon","21000","16.6","","",""
"309788","2710230","1","","9999","1 tablespoon","21000","14.0","","",""
"309791","2710230","4","","9999","1 dipping-size container","64353","57.0","","",""
"309790","2710230","3","","9999","Quantity not specified","90000","28.0","","",""
"309789","2710230","2","","9999","1 cup","10205","231.0","","",""
"309792","2710231","1","","9999","1 tablespoon","21000","15.0","","",""
"309793","2710231","2","","9999","1 cup","10205","240.0","","",""
"309794","2710231","3","","9999","1 packet","61573","44.0","","",""
"309795","2710231","4","","9999","Quantity not specified","90000","30.0","","",""
"309796","2710232","1","","9999","1 cup","10205","256.0","","",""
"309800","2710232","5","","9999","1 dipping-size container","64353","57.0","","",""
"309797","2710232","2","","9999","1 tablespoon","21000","16.0","","",""
"309798","2710232","3","","9999","Quantity not specified","90000","32.0","","",""
"309799","2710232","4","","9999","1 packet","61573","44.0","","",""
"309801","2710233","1","","9999","1 tablespoon","21000","16.0","","",""
"309803","2710233","3","","9999","Quantity not specified","90000","32.0","","",""
"309802","2710233","2","","9999","1 cup","10205","256.0","","",""
"309804","2710233","4","","9999","1 dipping-size container","64353","57.0","","",""
"309806","2710234","2","","9999","1 tablespoon","21000","14.0","","",""
"309810","2710234","6","","9999","1 dipping-size container","64353","57.0","","",""
"309809","2710234","5","","9999","Quantity not specified","90000","28.0","","",""
"309807","2710234","3","","9999","1 Nutri System packet (1 oz)","60215","28.0","","",""
"309805","2710234","1","","9999","1 cup","10205","231.0","","",""
"309808","2710234","4","","9999","1 packet","61573","44.0","","",""
"309813","2710235","3","","9999","Quantity not specified","90000","11.0","","",""
"309811","2710235","1","","9999","1 cup","10205","256.0","","",""
"309812","2710235","2","","9999","1 tablespoon","21000","16.0","","",""
"309816","2710235","7","","9999","Guideline amount in salad","64548","32.0","","",""
"309814","2710235","5","","9999","Guideline amount on regular sandwich","64546","16.0","","",""
"309815","2710235","6","","9999","Guideline amount on large sandwich","64547","32.0","","",""
"309819","2710236","3","","9999","1 packet","61573","44.0","","",""
"309817","2710236","1","","9999","1 tablespoon","21000","15.0","","",""
"309818","2710236","2","","9999","1 cup","10205","240.0","","",""
"309820","2710236","4","","9999","Quantity not specified","90000","30.0","","",""
"309822","2710237","2","","9999","1 tablespoon","21000","15.0","","",""
"309821","2710237","1","","9999","1 cup","10205","240.0","","",""
"309824","2710237","4","","9999","1 dipping-size container","64353","57.0","","",""
"309823","2710237","3","","9999","Quantity not specified","90000","30.0","","",""
"309828","2710238","4","","9999","1 packet","61573","44.0","","",""
"309825","2710238","1","","9999","1 cup","10205","256.0","","",""
"309827","2710238","3","","9999","Quantity not specified","90000","32.0","","",""
"309826","2710238","2","","9999","1 tablespoon","21000","16.0","","",""
"309829","2710238","5","","9999","1 dipping-size container","64353","57.0","","",""
"309830","2710239","1","","9999","Guideline amount per cup of vegetable","64732","8.0","","",""
"309831","2710239","2","","9999","Quantity not specified","90000","8.0","","",""
"309832","2710240","1","","9999","Guideline amount per cup of vegetable","64732","14.0","","",""
"309833","2710240","2","","9999","Quantity not specified","90000","14.0","","",""
"309835","2710241","2","","9999","Quantity not specified","90000","14.0","","",""
"309834","2710241","1","","9999","Guideline amount per cup of vegetable","64732","14.0","","",""
"309836","2710242","1","","9999","Guideline amount per cup of vegetable","64732","14.0","","",""
"309837","2710242","2","","9999","Quantity not specified","90000","14.0","","",""
"309839","2710243","2","","9999","Quantity not specified","90000","30.0","","",""
"309838","2710243","1","","9999","Guideline amount per cup of vegetable","64732","60.0","","",""
"309840","2710244","1","","9999","Guideline amount per cup of vegetable","64732","60.0","","",""
"309841","2710244","2","","9999","Quantity not specified","90000","30.0","","",""
"309843","2710245","2","","9999","Quantity not specified","90000","30.0","","",""
"309842","2710245","1","","9999","Guideline amount per cup of vegetable","64732","60.0","","",""
"309844","2710246","1","","9999","Guideline amount per cup of vegetable","64732","60.0","","",""
"309845","2710246","2","","9999","Quantity not specified","90000","30.0","","",""
"309847","2710247","2","","9999","Quantity not specified","90000","30.0","","",""
"309846","2710247","1","","9999","Guideline amount per cup of vegetable","64732","60.0","","",""
"309849","2710248","2","","9999","Guideline amount on large sandwich","64547","45.0","","",""
"309848","2710248","1","","9999","Guideline amount on regular sandwich","64546","30.0","","",""
"309850","2710248","3","","9999","Quantity not specified","90000","30.0","","",""
"309851","2710249","1","","9999","Guideline amount on regular sandwich","64546","10.0","","",""
"309852","2710249","2","","9999","Guideline amount on large sandwich","64547","20.0","","",""
"309853","2710249","3","","9999","Quantity not specified","90000","10.0","","",""
"309856","2710250","3","","9999","Quantity not specified","90000","8.0","","",""
"309854","2710250","1","","9999","Guideline amount on regular sandwich","64546","8.0","","",""
"309855","2710250","2","","9999","Guideline amount on large sandwich","64547","16.0","","",""
"309858","2710251","2","","9999","Guideline amount on large sandwich","64547","18.0","","",""
"309859","2710251","3","","9999","Quantity not specified","90000","12.0","","",""
"309857","2710251","1","","9999","Guideline amount on regular sandwich","64546","12.0","","",""
"309861","2710252","2","","9999","Guideline amount on large sandwich","64547","30.0","","",""
"309862","2710252","3","","9999","Quantity not specified","90000","15.0","","",""
"309860","2710252","1","","9999","Guideline amount on regular sandwich","64546","15.0","","",""
"309865","2710253","3","","9999","Quantity not specified","90000","10.0","","",""
"309863","2710253","1","","9999","Guideline amount on regular sandwich","64546","10.0","","",""
"309864","2710253","2","","9999","Guideline amount on large sandwich","64547","20.0","","",""
"309868","2710254","3","","9999","Quantity not specified","90000","10.0","","",""
"309866","2710254","1","","9999","Guideline amount on regular sandwich","64546","10.0","","",""
"309867","2710254","2","","9999","Guideline amount on large sandwich","64547","20.0","","",""
"309871","2710255","3","","9999","Quantity not specified","90000","20.0","","",""
"309869","2710255","1","","9999","Guideline amount on regular sandwich","64546","20.0","","",""
"309870","2710255","2","","9999","Guideline amount on large sandwich","64547","40.0","","",""
"309873","2710256","2","","9999","Guideline amount on large sandwich","64547","24.0","","",""
"309872","2710256","1","","9999","Guideline amount on regular sandwich","64546","16.0","","",""
"309874","2710256","3","","9999","Quantity not specified","90000","16.0","","",""
"309876","2710257","2","","9999","1 teaspoon","22000","4.2","","",""
"309875","2710257","1","","9999","1 cup","10205","200.0","","",""
"309877","2710257","3","","9999","1 individual packet","60876","3.5","","",""
"309880","2710257","7","","9999","Quantity not specified","90000","8.0","","",""
"309879","2710257","5","","9999","1 cube","60641","2.3","","",""
"309878","2710257","4","","9999","Guideline amount per fl oz of beverage","63480","1.4","","",""
"309882","2710258","2","","9999","1 teaspoon","22000","4.2","","",""
"309881","2710258","1","","9999","1 cup","10205","200.0","","",""
"309885","2710258","5","","9999","1 cube","60641","2.3","","",""
"309886","2710258","7","","9999","Quantity not specified","90000","8.0","","",""
"309883","2710258","3","","9999","1 individual packet","60876","3.5","","",""
"309884","2710258","4","","9999","Guideline amount per fl oz of beverage","63480","1.4","","",""
"309889","2710259","4","","9999","Quantity not specified","90000","5.0","","",""
"309888","2710259","2","","9999","1 teaspoon","22000","2.5","","",""
"309887","2710259","1","","9999","1 cup","10205","120.0","","",""
"309891","2710260","2","","9999","1 teaspoon, NFS","22001","4.6","","",""
"309892","2710260","3","","9999","Guideline amount per fl oz of beverage","63480","1.4","","",""
"309893","2710260","9","","9999","Quantity not specified","90000","9.0","","",""
"309890","2710260","1","","9999","1 cup, NFS","10010","220.0","","",""
"309894","2710261","1","","9999","1 cup","10205","200.0","","",""
"309896","2710261","3","","9999","Guideline amount per fl oz of beverage","63480","1.4","","",""
"309897","2710261","4","","9999","Quantity not specified","90000","8.0","","",""
"309895","2710261","2","","9999","1 teaspoon","22000","4.2","","",""
"309899","2710262","2","","9999","Guideline amount per fl oz of beverage","63480","0.3","","",""
"309900","2710262","3","","9999","Quantity not specified","90000","4.0","","",""
"309898","2710262","1","","9999","1 teaspoon","22000","2.0","","",""
"309903","2710263","3","","9999","1 tablet","62274","0.1","","",""
"309901","2710263","1","","9999","1 individual packet","60876","1.0","","",""
"309904","2710263","4","","9999","Guideline amount per fl oz of beverage","63480","0.2","","",""
"309905","2710263","5","","9999","Quantity not specified","90000","1.0","","",""
"309902","2710263","2","","9999","1 teaspoon","22000","0.5","","",""
"309907","2710264","2","","9999","1 teaspoon","22000","3.0","","",""
"309906","2710264","1","","9999","1 individual packet","60876","1.0","","",""
"309910","2710264","5","","9999","Quantity not specified","90000","1.0","","",""
"309908","2710264","3","","9999","1 tablet","62274","0.1","","",""
"309909","2710264","4","","9999","Guideline amount per fl oz of beverage","63480","0.1","","",""
"309914","2710265","4","","9999","Quantity not specified","90000","0.6","","",""
"309911","2710265","1","","9999","1 teaspoon","22000","5.0","","",""
"309913","2710265","3","","9999","Guideline amount per fl oz of beverage","63480","0.1","","",""
"309912","2710265","2","","9999","1 drop","60703","0.1","","",""
"309916","2710266","2","","9999","1 teaspoon","22000","0.5","","",""
"309915","2710266","1","","9999","1 individual packet","60876","0.8","","",""
"309917","2710266","3","","9999","Guideline amount per fl oz of beverage","63480","0.13","","",""
"309918","2710266","4","","9999","Quantity not specified","90000","0.8","","",""
"309921","2710267","3","","9999","1 tablet","62274","0.1","","",""
"309920","2710267","2","","9999","1 teaspoon","22000","4.0","","",""
"309922","2710267","4","","9999","Guideline amount per fl oz of beverage","63480","0.13","","",""
"309919","2710267","1","","9999","1 individual packet","60876","0.8","","",""
"309923","2710267","5","","9999","Quantity not specified","90000","0.8","","",""
"309925","2710268","2","","9999","1 drop","60703","0.1","","",""
"309924","2710268","1","","9999","1 teaspoon","22000","5.0","","",""
"309927","2710268","4","","9999","Quantity not specified","90000","1.0","","",""
"309926","2710268","3","","9999","Guideline amount per fl oz of beverage","63480","0.1","","",""
"309929","2710269","2","","9999","1 teaspoon","22000","3.3","","",""
"309932","2710269","5","","9999","Quantity not specified","90000","1.0","","",""
"309931","2710269","4","","9999","Guideline amount per fl oz of beverage","63480","0.17","","",""
"309930","2710269","3","","9999","1 tablet (1/2 grain)","62275","0.02","","",""
"309928","2710269","1","","9999","1 individual packet","60876","1.0","","",""
"309936","2710270","4","","9999","Quantity not specified","90000","1.0","","",""
"309934","2710270","2","","9999","1 drop","60703","0.1","","",""
"309935","2710270","3","","9999","Guideline amount per fl oz of beverage","63480","0.1","","",""
"309933","2710270","1","","9999","1 teaspoon","22000","5.0","","",""
"309938","2710271","2","","9999","1 teaspoon","22000","3.5","","",""
"309937","2710271","1","","9999","1 individual packet","60876","1.0","","",""
"309939","2710271","3","","9999","1 tablet","62274","0.1","","",""
"309941","2710271","5","","9999","Quantity not specified","90000","1.0","","",""
"309940","2710271","4","","9999","Guideline amount per fl oz of beverage","63480","0.17","","",""
"309944","2710272","3","","9999","Quantity not specified","90000","40.0","","",""
"309943","2710272","2","","9999","1 tablespoon","21000","20.0","","",""
"309942","2710272","1","","9999","1 cup","10205","320.0","","",""
"309945","2710272","4","","9999","1 single serving container","64226","60.0","","",""
"309946","2710273","1","","9999","1 cup","10205","320.0","","",""
"309949","2710273","4","","9999","1 single serving container","64226","60.0","","",""
"309948","2710273","3","","9999","Quantity not specified","90000","40.0","","",""
"309947","2710273","2","","9999","1 tablespoon","21000","20.0","","",""
"309951","2710274","2","","9999","1 tablespoon","21000","20.0","","",""
"309952","2710274","3","","9999","Quantity not specified","90000","40.0","","",""
"309950","2710274","1","","9999","1 cup","10205","320.0","","",""
"309954","2710275","2","","9999","1 tablespoon","21000","20.0","","",""
"309955","2710275","3","","9999","Quantity not specified","90000","40.0","","",""
"309953","2710275","1","","9999","1 cup","10205","320.0","","",""
"309957","2710276","2","","9999","1 tablespoon","21000","20.0","","",""
"309956","2710276","1","","9999","1 cup","10205","320.0","","",""
"309958","2710276","3","","9999","Quantity not specified","90000","40.0","","",""
"309959","2710276","4","","9999","Guideline amount per fl oz of beverage","63480","5.0","","",""
"309963","2710277","4","","9999","Guideline amount per fl oz of beverage","63480","5.0","","",""
"309961","2710277","2","","9999","Quantity not specified","90000","30.0","","",""
"309960","2710277","1","","9999","1 cup","10205","240.0","","",""
"309962","2710277","3","","9999","1 tablespoon","21000","15.0","","",""
"309965","2710278","2","","9999","1 tablespoon","21000","20.0","","",""
"309966","2710278","3","","9999","Quantity not specified","90000","40.0","","",""
"309964","2710278","1","","9999","1 cup","10205","320.0","","",""
"309968","2710279","2","","9999","1 tablespoon","21000","20.0","","",""
"309969","2710279","3","","9999","Quantity not specified","90000","40.0","","",""
"309967","2710279","1","","9999","1 cup","10205","320.0","","",""
"309970","2710279","4","","9999","Guideline amount per fl oz of beverage","63480","5.0","","",""
"309972","2710280","2","","9999","1 tablespoon","21000","15.0","","",""
"309971","2710280","1","","9999","1 cup","10205","240.0","","",""
"309974","2710280","4","","9999","1 single serving container","64226","60.0","","",""
"309973","2710280","3","","9999","Quantity not specified","90000","30.0","","",""
"309980","2710281","6","","9999","Quantity not specified","90000","7.0","","",""
"309975","2710281","1","","9999","1 tablespoon","21000","20.0","","",""
"309978","2710281","4","","9999","Guideline amount per fl oz of beverage","63480","2.4","","",""
"309977","2710281","3","","9999","1 cup","10205","320.0","","",""
"309976","2710281","2","","9999","1 single serving container","64226","14.0","","",""
"309979","2710281","5","","9999","Guideline amount per slice of bread/roll","63484","10.0","","",""
"309983","2710282","3","","9999","Quantity not specified","90000","20.0","","",""
"309981","2710282","1","","9999","1 tablespoon","21000","20.0","","",""
"309982","2710282","2","","9999","Guideline amount per fl oz of beverage","63480","3.5","","",""
"309985","2710283","2","","9999","1 tablespoon","21000","20.0","","",""
"309986","2710283","3","","9999","Quantity not specified","90000","20.0","","",""
"309984","2710283","1","","9999","1 cup","10205","320.0","","",""
"309988","2710284","2","","9999","1 tablespoon","21000","20.0","","",""
"309987","2710284","1","","9999","1 cup","10205","320.0","","",""
"309989","2710284","3","","9999","Quantity not specified","90000","40.0","","",""
"309990","2710285","1","","9999","1 cup","10205","320.0","","",""
"309991","2710285","2","","9999","1 tablespoon","21000","20.0","","",""
"309992","2710285","3","","9999","Quantity not specified","90000","40.0","","",""
"309994","2710286","2","","9999","1 tablespoon","21000","20.0","","",""
"309993","2710286","1","","9999","1 cup","10205","320.0","","",""
"309995","2710286","3","","9999","Quantity not specified","90000","40.0","","",""
"309998","2710287","3","","9999","Quantity not specified","90000","12.0","","",""
"309997","2710287","2","","9999","1 tablespoon","21000","6.0","","",""
"309996","2710287","1","","9999","1 cup","10205","95.0","","",""
"310000","2710288","2","","9999","1 tablespoon","21000","20.0","","",""
"309999","2710288","1","","9999","1 cup","10205","320.0","","",""
"310001","2710288","3","","9999","Quantity not specified","90000","40.0","","",""
"310003","2710289","2","","9999","Guideline amount per slice of bread/roll","63484","20.0","","",""
"310005","2710289","4","","9999","Quantity not specified","90000","40.0","","",""
"310002","2710289","1","","9999","1 tablespoon","21000","20.0","","",""
"310004","2710289","3","","9999","Guideline amount per sandwich","64616","40.0","","",""
"310006","2710290","1","","9999","1 cup","10205","290.0","","",""
"310008","2710290","3","","9999","Quantity not specified","90000","36.0","","",""
"310007","2710290","2","","9999","1 tablespoon","21000","18.0","","",""
"310009","2710291","1","","9999","1 cup","10205","290.0","","",""
"310010","2710291","2","","9999","1 tablespoon","21000","18.0","","",""
"310011","2710291","3","","9999","Quantity not specified","90000","36.0","","",""
"310012","2710292","1","","9999","1 tablespoon","21000","20.0","","",""
"310013","2710292","2","","9999","1 individual container","60868","70.0","","",""
"310014","2710292","3","","9999","Quantity not specified","90000","80.0","","",""
"310015","2710293","1","","9999","1 tablespoon","21000","20.0","","",""
"310017","2710293","3","","9999","Quantity not specified","90000","80.0","","",""
"310016","2710293","2","","9999","1 individual container","60868","70.0","","",""
"310019","2710294","2","","9999","1 individual container","60868","70.0","","",""
"310018","2710294","1","","9999","1 tablespoon","21000","20.0","","",""
"310020","2710294","3","","9999","Quantity not specified","90000","60.0","","",""
"310021","2710295","1","","9999","1 tablespoon","21000","15.0","","",""
"310022","2710295","2","","9999","1 individual container","60868","70.0","","",""
"310023","2710295","3","","9999","Quantity not specified","90000","60.0","","",""
"310024","2710296","1","","9999","1 tablespoon","21000","16.0","","",""
"310025","2710296","2","","9999","1 packet","61573","9.0","","",""
"310027","2710296","4","","9999","Quantity not specified","90000","32.0","","",""
"310026","2710296","3","","9999","1 dipping-size container","64353","28.0","","",""
"310028","2710297","1","","9999","1 tablespoon","21000","16.0","","",""
"310029","2710297","2","","9999","Quantity not specified","90000","32.0","","",""
"310032","2710298","3","","9999","Quantity not specified","90000","32.0","","",""
"310031","2710298","2","","9999","1 packet","61573","9.0","","",""
"310030","2710298","1","","9999","1 tablespoon","21000","16.0","","",""
"310036","2710299","4","","9999","Quantity not specified","90000","20.0","","",""
"310033","2710299","1","","9999","1 tablespoon","21000","20.0","","",""
"310035","2710299","3","","9999","Guideline amount per slice of bread/roll","63484","10.0","","",""
"310034","2710299","2","","9999","1 individual packet","60876","14.0","","",""
"310037","2710300","1","","9999","1 tablespoon","21000","20.0","","",""
"310039","2710300","3","","9999","Guideline amount per slice of bread/roll","63484","10.0","","",""
"310038","2710300","2","","9999","1 individual packet","60876","14.0","","",""
"310040","2710300","5","","9999","Quantity not specified","90000","20.0","","",""
"310041","2710301","1","","9999","1 tablespoon","21000","20.0","","",""
"310043","2710301","3","","9999","Guideline amount per slice of bread/roll","63484","10.0","","",""
"310044","2710301","5","","9999","Quantity not specified","90000","20.0","","",""
"310042","2710301","2","","9999","1 individual packet","60876","14.0","","",""
"310047","2710302","4","","9999","Quantity not specified","90000","20.0","","",""
"310045","2710302","1","","9999","1 tablespoon","21000","20.0","","",""
"310046","2710302","2","","9999","Guideline amount per slice of bread/roll","63484","10.0","","",""
"310048","2710303","1","","9999","1 tablespoon","21000","20.0","","",""
"310051","2710303","5","","9999","Quantity not specified","90000","20.0","","",""
"310049","2710303","2","","9999","1 individual packet","60876","14.0","","",""
"310050","2710303","3","","9999","Guideline amount per slice of bread/roll","63484","10.0","","",""
"310054","2710304","3","","9999","Guideline amount per slice of bread/roll","63484","10.0","","",""
"310052","2710304","1","","9999","1 tablespoon","21000","20.0","","",""
"310053","2710304","2","","9999","1 individual packet","60876","14.0","","",""
"310055","2710304","5","","9999","Quantity not specified","90000","20.0","","",""
"310056","2710305","1","","9999","1 tablespoon","21000","20.0","","",""
"310058","2710305","3","","9999","Guideline amount per slice of bread/roll","63484","10.0","","",""
"310059","2710305","5","","9999","Quantity not specified","90000","20.0","","",""
"310057","2710305","2","","9999","1 individual packet","60876","14.0","","",""
"310061","2710306","2","","9999","1 individual packet","60876","14.0","","",""
"310063","2710306","5","","9999","Quantity not specified","90000","20.0","","",""
"310062","2710306","3","","9999","Guideline amount per slice of bread/roll","63484","10.0","","",""
"310060","2710306","1","","9999","1 tablespoon","21000","20.0","","",""
"310064","2710307","1","","9999","1 tablespoon","21000","20.0","","",""
"310065","2710307","2","","9999","1 cubic inch","51000","21.0","","",""
"310066","2710307","3","","9999","1 medium piece","61382","32.0","","",""
"310067","2710307","4","","9999","1 small piece","62149","16.0","","",""
"310068","2710307","5","","9999","Quantity not specified","90000","20.0","","",""
"310071","2710308","3","","9999","Quantity not specified","90000","20.0","","",""
"310070","2710308","2","","9999","1 cubic inch","51000","22.0","","",""
"310069","2710308","1","","9999","1 tablespoon","21000","20.0","","",""
"310072","2710309","1","","9999","1 tablespoon","21000","20.0","","",""
"310073","2710309","4","","9999","Quantity not specified","90000","20.0","","",""
"310079","2710310","6","","9999","Quantity not specified","90000","120.0","","",""
"310074","2710310","1","","9999","1 cup","10205","240.0","","",""
"310075","2710310","2","","9999","1 snack size container","64133","95.0","","",""
"310077","2710310","4","","9999","1 jiggler","64055","17.0","","",""
"310076","2710310","3","","9999","1 cubic inch","51000","17.0","","",""
"310078","2710310","5","","9999","1 package (3 oz) yields","61554","540.0","","",""
"310080","2710311","1","","9999","1 cup","10205","240.0","","",""
"310083","2710311","4","","9999","Quantity not specified","90000","120.0","","",""
"310081","2710311","2","","9999","1 snack size container","64133","125.0","","",""
"310082","2710311","3","","9999","1 cubic inch","51000","17.0","","",""
"310085","2710312","2","","9999","1 cubic inch","51000","17.0","","",""
"310086","2710312","3","","9999","Quantity not specified","90000","120.0","","",""
"310084","2710312","1","","9999","1 cup","10205","240.0","","",""
"310089","2710313","3","","9999","1 cubic inch","51000","17.0","","",""
"310090","2710313","4","","9999","Quantity not specified","90000","120.0","","",""
"310087","2710313","1","","9999","1 cup","10205","240.0","","",""
"310088","2710313","2","","9999","1 snack size container","64133","95.0","","",""
"310091","2710314","1","","9999","1 cup","10205","240.0","","",""
"310092","2710314","2","","9999","1 snack size container","64133","125.0","","",""
"310093","2710314","3","","9999","1 cubic inch","51000","17.0","","",""
"310094","2710314","4","","9999","Quantity not specified","90000","120.0","","",""
"310095","2710315","1","","9999","1 oz","40000","28.35","","",""
"310096","2710315","2","","9999","Quantity not specified","90000","113.0","","",""
"310099","2710316","3","","9999","Quantity not specified","90000","107.0","","",""
"310098","2710316","2","","9999","1 piece","61667","23.0","","",""
"310097","2710316","1","","9999","1 cup","10205","213.0","","",""
"310102","2710317","3","","9999","Quantity not specified","90000","130.0","","",""
"310101","2710317","2","","9999","1 individual container","60868","130.0","","",""
"310100","2710317","1","","9999","1 cup","10205","130.0","","",""
"310103","2710318","1","","9999","1 cup","10205","130.0","","",""
"310105","2710318","3","","9999","Quantity not specified","90000","130.0","","",""
"310104","2710318","2","","9999","1 individual container","60868","130.0","","",""
"310106","2710319","1","","9999","1 single stick","61932","50.0","","",""
