"fdc_id","food_code","wweia_category_number","start_date","end_date"
"2709650","72201223","6407","2021-01-01","2023-12-31"
"2709651","72201224","6407","2021-01-01","2023-12-31"
"2709652","72201226","6407","2021-01-01","2023-12-31"
"2709653","72201227","6407","2021-01-01","2023-12-31"
"2709654","72202010","3104","2021-01-01","2023-12-31"
"2709655","72202020","3104","2021-01-01","2023-12-31"
"2709656","72202030","6430","2021-01-01","2023-12-31"
"2709657","72203000","6407","2021-01-01","2023-12-31"
"2709658","72203070","6407","2021-01-01","2023-12-31"
"2709659","72302100","3806","2021-01-01","2023-12-31"
"2709660","73101010","6404","2021-01-01","2023-12-31"
"2709661","73101110","6432","2021-01-01","2023-12-31"
"2709662","73101210","6432","2021-01-01","2023-12-31"
"2709663","73102190","6404","2021-01-01","2023-12-31"
"2709664","73102211","6404","2021-01-01","2023-12-31"
"2709665","73102212","6404","2021-01-01","2023-12-31"
"2709666","73102213","6404","2021-01-01","2023-12-31"
"2709667","73102217","6404","2021-01-01","2023-12-31"
"2709668","73102218","6404","2021-01-01","2023-12-31"
"2709669","73102220","6404","2021-01-01","2023-12-31"
"2709670","73102221","6404","2021-01-01","2023-12-31"
"2709671","73102222","6404","2021-01-01","2023-12-31"
"2709672","73102223","6404","2021-01-01","2023-12-31"
"2709673","73102224","6404","2021-01-01","2023-12-31"
"2709674","73102225","6404","2021-01-01","2023-12-31"
"2709675","73102227","6404","2021-01-01","2023-12-31"
"2709676","73102228","6404","2021-01-01","2023-12-31"
"2709677","73102241","6404","2021-01-01","2023-12-31"
"2709678","73103010","6404","2021-01-01","2023-12-31"
"2709679","73103020","6404","2021-01-01","2023-12-31"
"2709680","73103021","6404","2021-01-01","2023-12-31"
"2709681","73103022","6404","2021-01-01","2023-12-31"
"2709682","73105000","7008","2021-01-01","2023-12-31"
"2709683","73105010","7008","2021-01-01","2023-12-31"
"2709684","73111211","6420","2021-01-01","2023-12-31"
"2709685","73111212","6420","2021-01-01","2023-12-31"
"2709686","73111213","6420","2021-01-01","2023-12-31"
"2709687","73111220","6420","2021-01-01","2023-12-31"
"2709688","73111221","6420","2021-01-01","2023-12-31"
"2709689","73111222","6420","2021-01-01","2023-12-31"
"2709690","73111223","6420","2021-01-01","2023-12-31"
"2709691","73201013","6406","2021-01-01","2023-12-31"
"2709692","73201020","6406","2021-01-01","2023-12-31"
"2709693","73302010","6406","2021-01-01","2023-12-31"
"2709694","73303010","6406","2021-01-01","2023-12-31"
"2709695","73303020","6406","2021-01-01","2023-12-31"
"2709696","73305020","3104","2021-01-01","2023-12-31"
"2709697","73401000","6406","2021-01-01","2023-12-31"
"2709698","73403000","6406","2021-01-01","2023-12-31"
"2709699","73403010","6406","2021-01-01","2023-12-31"
"2709700","73403020","6406","2021-01-01","2023-12-31"
"2709701","73405000","6406","2021-01-01","2023-12-31"
"2709702","73405010","6406","2021-01-01","2023-12-31"
"2709703","73405020","6406","2021-01-01","2023-12-31"
"2709704","73406000","6406","2021-01-01","2023-12-31"
"2709705","73407000","6406","2021-01-01","2023-12-31"
"2709706","73407050","6406","2021-01-01","2023-12-31"
"2709707","73407060","6406","2021-01-01","2023-12-31"
"2709708","73409000","6406","2021-01-01","2023-12-31"
"2709709","73410200","6430","2021-01-01","2023-12-31"
"2709710","73410210","5004","2021-01-01","2023-12-31"
"2709711","73410320","6430","2021-01-01","2023-12-31"
"2709712","73410340","6430","2021-01-01","2023-12-31"
"2709713","73410400","6430","2021-01-01","2023-12-31"
"2709714","73410500","6430","2021-01-01","2023-12-31"
"2709715","73420020","6430","2021-01-01","2023-12-31"
"2709716","73420100","6430","2021-01-01","2023-12-31"
"2709717","73420200","6430","2021-01-01","2023-12-31"
"2709718","73502000","3806","2021-01-01","2023-12-31"
"2709719","74101000","6402","2021-01-01","2023-12-31"
"2709720","74201000","6402","2021-01-01","2023-12-31"
"2709721","74201001","6402","2021-01-01","2023-12-31"
"2709722","74201003","6402","2021-01-01","2023-12-31"
"2709723","74203010","3104","2021-01-01","2023-12-31"
"2709724","74204500","6402","2021-01-01","2023-12-31"
"2709725","74205010","6430","2021-01-01","2023-12-31"
"2709726","74205020","8408","2021-01-01","2023-12-31"
"2709727","74206000","6402","2021-01-01","2023-12-31"
"2709728","74301100","7008","2021-01-01","2023-12-31"
"2709729","74301150","7008","2021-01-01","2023-12-31"
"2709730","74302000","7008","2021-01-01","2023-12-31"
"2709731","74303000","7008","2021-01-01","2023-12-31"
"2709732","74303100","7008","2021-01-01","2023-12-31"
"2709733","74401010","8402","2021-01-01","2023-12-31"
"2709734","74401110","8402","2021-01-01","2023-12-31"
"2709735","74402010","8402","2021-01-01","2023-12-31"
"2709736","74402100","8402","2021-01-01","2023-12-31"
"2709737","74402110","8402","2021-01-01","2023-12-31"
"2709738","74402150","8402","2021-01-01","2023-12-31"
"2709739","74402200","8402","2021-01-01","2023-12-31"
"2709740","74402210","8402","2021-01-01","2023-12-31"
"2709741","74402250","8402","2021-01-01","2023-12-31"
"2709742","74402260","8412","2021-01-01","2023-12-31"
"2709743","74402350","8412","2021-01-01","2023-12-31"
"2709744","74403000","8406","2021-01-01","2023-12-31"
"2709745","74404010","8410","2021-01-01","2023-12-31"
"2709746","74404020","8410","2021-01-01","2023-12-31"
"2709747","74404050","8410","2021-01-01","2023-12-31"
"2709748","74404060","8410","2021-01-01","2023-12-31"
"2709749","74404090","8410","2021-01-01","2023-12-31"
"2709750","74406010","8402","2021-01-01","2023-12-31"
"2709751","74406060","8406","2021-01-01","2023-12-31"
"2709752","74406100","8402","2021-01-01","2023-12-31"
"2709753","74406500","8402","2021-01-01","2023-12-31"
"2709754","74410110","8406","2021-01-01","2023-12-31"
"2709755","74420110","8406","2021-01-01","2023-12-31"
"2709756","74506000","6432","2021-01-01","2023-12-31"
"2709757","74601000","3804","2021-01-01","2023-12-31"
"2709758","74601010","3806","2021-01-01","2023-12-31"
"2709759","74602010","3804","2021-01-01","2023-12-31"
"2709760","74602200","3804","2021-01-01","2023-12-31"
"2709761","74701000","3744","2021-01-01","2023-12-31"
"2709762","74701010","3744","2021-01-01","2023-12-31"
"2709763","75100250","6420","2021-01-01","2023-12-31"
"2709764","75100300","6420","2021-01-01","2023-12-31"
"2709765","75100500","6420","2021-01-01","2023-12-31"
"2709766","75100750","6420","2021-01-01","2023-12-31"
"2709767","75100800","6420","2021-01-01","2023-12-31"
"2709768","75101000","6420","2021-01-01","2023-12-31"
"2709769","75101800","6412","2021-01-01","2023-12-31"
"2709770","75102500","6420","2021-01-01","2023-12-31"
"2709771","75102600","6420","2021-01-01","2023-12-31"
"2709772","75102750","6420","2021-01-01","2023-12-31"
"2709773","75103000","6413","2021-01-01","2023-12-31"
"2709774","75104000","6413","2021-01-01","2023-12-31"
"2709775","75105000","6413","2021-01-01","2023-12-31"
"2709776","75105500","6420","2021-01-01","2023-12-31"
"2709777","75107000","6420","2021-01-01","2023-12-31"
"2709778","75109000","6420","2021-01-01","2023-12-31"
"2709779","75109010","6420","2021-01-01","2023-12-31"
"2709780","75109400","9999","2021-01-01","2023-12-31"
"2709781","75109500","9999","2021-01-01","2023-12-31"
"2709782","75109550","9999","2021-01-01","2023-12-31"
"2709783","75109600","6416","2021-01-01","2023-12-31"
"2709784","75111000","6420","2021-01-01","2023-12-31"
"2709785","75111200","6420","2021-01-01","2023-12-31"
"2709786","75111500","8406","2021-01-01","2023-12-31"
"2709787","75111800","6420","2021-01-01","2023-12-31"
"2709788","75112000","6420","2021-01-01","2023-12-31"
"2709789","75113000","6410","2021-01-01","2023-12-31"
"2709790","75113060","6410","2021-01-01","2023-12-31"
"2709791","75113080","6410","2021-01-01","2023-12-31"
"2709792","75114000","6410","2021-01-01","2023-12-31"
"2709793","75115000","6420","2021-01-01","2023-12-31"
"2709794","75117010","6414","2021-01-01","2023-12-31"
"2709795","75117020","6414","2021-01-01","2023-12-31"
"2709796","75119000","9999","2021-01-01","2023-12-31"
"2709797","75120000","6418","2021-01-01","2023-12-31"
"2709798","75121000","8406","2021-01-01","2023-12-31"
"2709799","75122000","6420","2021-01-01","2023-12-31"
"2709800","75122100","6420","2021-01-01","2023-12-31"
"2709801","75122200","6406","2021-01-01","2023-12-31"
"2709802","75124000","6420","2021-01-01","2023-12-31"
"2709803","75125000","6420","2021-01-01","2023-12-31"
"2709804","75127000","6420","2021-01-01","2023-12-31"
"2709805","75127500","6420","2021-01-01","2023-12-31"
"2709806","75127750","6420","2021-01-01","2023-12-31"
"2709807","75128000","6420","2021-01-01","2023-12-31"
"2709808","75128010","6420","2021-01-01","2023-12-31"
"2709809","75129000","6420","2021-01-01","2023-12-31"
"2709810","75132000","7008","2021-01-01","2023-12-31"
"2709811","75132100","7008","2021-01-01","2023-12-31"
"2709812","75140500","6432","2021-01-01","2023-12-31"
"2709813","75140510","6432","2021-01-01","2023-12-31"
"2709814","75140990","6432","2021-01-01","2023-12-31"
"2709815","75141000","6432","2021-01-01","2023-12-31"
"2709816","75141040","6432","2021-01-01","2023-12-31"
"2709817","75141100","6432","2021-01-01","2023-12-31"
"2709818","75142000","6432","2021-01-01","2023-12-31"
"2709819","75142500","6432","2021-01-01","2023-12-31"
"2709820","75142550","6432","2021-01-01","2023-12-31"
"2709821","75142600","6432","2021-01-01","2023-12-31"
"2709822","75143000","6410","2021-01-01","2023-12-31"
"2709823","75143050","6410","2021-01-01","2023-12-31"
"2709824","75143100","6410","2021-01-01","2023-12-31"
"2709825","75143200","6410","2021-01-01","2023-12-31"
"2709826","75143300","6410","2021-01-01","2023-12-31"
"2709827","75143350","6410","2021-01-01","2023-12-31"
"2709828","75144100","3104","2021-01-01","2023-12-31"
"2709829","75145000","3104","2021-01-01","2023-12-31"
"2709830","75146000","3104","2021-01-01","2023-12-31"
"2709831","75147000","3104","2021-01-01","2023-12-31"
"2709832","75148010","3104","2021-01-01","2023-12-31"
"2709833","75200700","7006","2021-01-01","2023-12-31"
"2709834","75202011","6420","2021-01-01","2023-12-31"
"2709835","75202012","6420","2021-01-01","2023-12-31"
"2709836","75202013","6420","2021-01-01","2023-12-31"
"2709837","75202020","6420","2021-01-01","2023-12-31"
"2709838","75202021","6420","2021-01-01","2023-12-31"
"2709839","75202022","6420","2021-01-01","2023-12-31"
"2709840","75202023","6420","2021-01-01","2023-12-31"
"2709841","75202027","6420","2021-01-01","2023-12-31"
"2709842","75202028","6420","2021-01-01","2023-12-31"
"2709843","75202031","6420","2021-01-01","2023-12-31"
"2709844","75202032","6420","2021-01-01","2023-12-31"
"2709845","75202034","6420","2021-01-01","2023-12-31"
"2709846","75202035","6420","2021-01-01","2023-12-31"
"2709847","75203028","6420","2021-01-01","2023-12-31"
"2709848","75204012","6418","2021-01-01","2023-12-31"
"2709849","75204022","6418","2021-01-01","2023-12-31"
"2709850","75204023","6418","2021-01-01","2023-12-31"
"2709851","75205005","6412","2021-01-01","2023-12-31"
"2709852","75205021","6412","2021-01-01","2023-12-31"
"2709853","75205022","6412","2021-01-01","2023-12-31"
"2709854","75205023","6412","2021-01-01","2023-12-31"
"2709855","75205030","6412","2021-01-01","2023-12-31"
"2709856","75205031","6412","2021-01-01","2023-12-31"
"2709857","75205032","6412","2021-01-01","2023-12-31"
"2709858","75205033","6412","2021-01-01","2023-12-31"
"2709859","75205044","6412","2021-01-01","2023-12-31"
"2709860","75205045","6412","2021-01-01","2023-12-31"
"2709861","75205047","6412","2021-01-01","2023-12-31"
"2709862","75205048","6412","2021-01-01","2023-12-31"
"2709863","75205050","6412","2021-01-01","2023-12-31"
"2709864","75205051","6412","2021-01-01","2023-12-31"
"2709865","75205120","6412","2021-01-01","2023-12-31"
"2709866","75205130","6412","2021-01-01","2023-12-31"
"2709867","75205131","6412","2021-01-01","2023-12-31"
"2709868","75205132","6412","2021-01-01","2023-12-31"
"2709869","75205200","6430","2021-01-01","2023-12-31"
"2709870","75206020","6412","2021-01-01","2023-12-31"
"2709871","75207021","6420","2021-01-01","2023-12-31"
"2709872","75208011","6420","2021-01-01","2023-12-31"
"2709873","75208013","6420","2021-01-01","2023-12-31"
"2709874","75208020","6420","2021-01-01","2023-12-31"
"2709875","75208021","6420","2021-01-01","2023-12-31"
"2709876","75208023","6420","2021-01-01","2023-12-31"
"2709877","75208110","6420","2021-01-01","2023-12-31"
"2709878","75208310","6420","2021-01-01","2023-12-31"
"2709879","75208501","6418","2021-01-01","2023-12-31"
"2709880","75208720","6420","2021-01-01","2023-12-31"
"2709881","75209011","6420","2021-01-01","2023-12-31"
"2709882","75209012","6420","2021-01-01","2023-12-31"
"2709883","75209020","6420","2021-01-01","2023-12-31"
"2709884","75209021","6420","2021-01-01","2023-12-31"
"2709885","75209022","6420","2021-01-01","2023-12-31"
"2709886","75209501","6420","2021-01-01","2023-12-31"
"2709887","75210010","6413","2021-01-01","2023-12-31"
"2709888","75210020","6413","2021-01-01","2023-12-31"
"2709889","75211020","6413","2021-01-01","2023-12-31"
"2709890","75211030","6413","2021-01-01","2023-12-31"
"2709891","75211031","6413","2021-01-01","2023-12-31"
"2709892","75211032","6413","2021-01-01","2023-12-31"
"2709893","75212020","6413","2021-01-01","2023-12-31"
"2709894","75213020","6413","2021-01-01","2023-12-31"
"2709895","75213110","6420","2021-01-01","2023-12-31"
"2709896","75213120","6420","2021-01-01","2023-12-31"
"2709897","75214011","6420","2021-01-01","2023-12-31"
"2709898","75214012","6420","2021-01-01","2023-12-31"
"2709899","75214020","6420","2021-01-01","2023-12-31"
"2709900","75214021","6420","2021-01-01","2023-12-31"
"2709901","75214022","6420","2021-01-01","2023-12-31"
"2709902","75214027","6420","2021-01-01","2023-12-31"
"2709903","75214028","6420","2021-01-01","2023-12-31"
"2709904","75214030","6420","2021-01-01","2023-12-31"
"2709905","75214031","6420","2021-01-01","2023-12-31"
"2709906","75215020","6420","2021-01-01","2023-12-31"
"2709907","75215120","6420","2021-01-01","2023-12-31"
"2709908","75215511","6420","2021-01-01","2023-12-31"
"2709909","75215990","6416","2021-01-01","2023-12-31"
"2709910","75216111","6416","2021-01-01","2023-12-31"
"2709911","75216112","6416","2021-01-01","2023-12-31"
"2709912","75216113","6416","2021-01-01","2023-12-31"
"2709913","75216120","6416","2021-01-01","2023-12-31"
"2709914","75216121","6416","2021-01-01","2023-12-31"
"2709915","75216122","6416","2021-01-01","2023-12-31"
"2709916","75216123","6416","2021-01-01","2023-12-31"
"2709917","75216134","6416","2021-01-01","2023-12-31"
"2709918","75216135","6416","2021-01-01","2023-12-31"
"2709919","75216137","6416","2021-01-01","2023-12-31"
"2709920","75216138","6416","2021-01-01","2023-12-31"
"2709921","75216141","6416","2021-01-01","2023-12-31"
"2709922","75216142","6416","2021-01-01","2023-12-31"
"2709923","75216153","6416","2021-01-01","2023-12-31"
"2709924","75216310","6416","2021-01-01","2023-12-31"
"2709925","75216320","6416","2021-01-01","2023-12-31"
"2709926","75216321","6416","2021-01-01","2023-12-31"
"2709927","75216322","6416","2021-01-01","2023-12-31"
"2709928","75216720","6420","2021-01-01","2023-12-31"
"2709929","75217010","6420","2021-01-01","2023-12-31"
"2709930","75217020","6420","2021-01-01","2023-12-31"
"2709931","75217301","6420","2021-01-01","2023-12-31"
"2709932","75217400","8406","2021-01-01","2023-12-31"
"2709933","75217520","4804","2021-01-01","2023-12-31"
"2709934","75218011","6420","2021-01-01","2023-12-31"
"2709935","75218400","6414","2021-01-01","2023-12-31"
"2709936","75218501","6420","2021-01-01","2023-12-31"
"2709937","75219011","6420","2021-01-01","2023-12-31"
"2709938","75219020","6420","2021-01-01","2023-12-31"
"2709939","75219021","6420","2021-01-01","2023-12-31"
"2709940","75219023","6420","2021-01-01","2023-12-31"
"2709941","75219033","6420","2021-01-01","2023-12-31"
"2709942","75219034","6420","2021-01-01","2023-12-31"
"2709943","75219100","6420","2021-01-01","2023-12-31"
"2709944","75220011","6420","2021-01-01","2023-12-31"
"2709945","75220012","6420","2021-01-01","2023-12-31"
"2709946","75220020","6420","2021-01-01","2023-12-31"
"2709947","75220021","6420","2021-01-01","2023-12-31"
"2709948","75220022","6420","2021-01-01","2023-12-31"
"2709949","75220051","6410","2021-01-01","2023-12-31"
"2709950","75221011","6414","2021-01-01","2023-12-31"
"2709951","75221021","6414","2021-01-01","2023-12-31"
"2709952","75221030","6414","2021-01-01","2023-12-31"
"2709953","75221061","6414","2021-01-01","2023-12-31"
"2709954","75221160","6420","2021-01-01","2023-12-31"
"2709955","75222020","6420","2021-01-01","2023-12-31"
"2709956","75223022","6418","2021-01-01","2023-12-31"
"2709957","75223023","6418","2021-01-01","2023-12-31"
"2709958","75224000","6418","2021-01-01","2023-12-31"
"2709959","75224021","6418","2021-01-01","2023-12-31"
"2709960","75224022","6418","2021-01-01","2023-12-31"
"2709961","75224023","6418","2021-01-01","2023-12-31"
"2709962","75224030","6418","2021-01-01","2023-12-31"
"2709963","75224031","6418","2021-01-01","2023-12-31"
"2709964","75224032","6418","2021-01-01","2023-12-31"
"2709965","75224033","6418","2021-01-01","2023-12-31"
"2709966","75224043","6418","2021-01-01","2023-12-31"
"2709967","75224044","6418","2021-01-01","2023-12-31"
"2709968","75224046","6418","2021-01-01","2023-12-31"
"2709969","75224047","6418","2021-01-01","2023-12-31"
"2709970","75224049","6418","2021-01-01","2023-12-31"
"2709971","75224050","6418","2021-01-01","2023-12-31"
"2709972","75224120","6418","2021-01-01","2023-12-31"
"2709973","75224130","6418","2021-01-01","2023-12-31"
"2709974","75224131","6418","2021-01-01","2023-12-31"
"2709975","75224132","6418","2021-01-01","2023-12-31"
"2709976","75226020","6420","2021-01-01","2023-12-31"
"2709977","75226060","6406","2021-01-01","2023-12-31"
"2709978","75226111","8406","2021-01-01","2023-12-31"
"2709979","75226700","8406","2021-01-01","2023-12-31"
"2709980","75228020","6420","2021-01-01","2023-12-31"
"2709981","75229011","6420","2021-01-01","2023-12-31"
"2709982","75230000","8408","2021-01-01","2023-12-31"
"2709983","75231011","6420","2021-01-01","2023-12-31"
"2709984","75231012","6420","2021-01-01","2023-12-31"
"2709985","75231020","6420","2021-01-01","2023-12-31"
"2709986","75231021","6420","2021-01-01","2023-12-31"
"2709987","75231022","6420","2021-01-01","2023-12-31"
"2709988","75232000","9999","2021-01-01","2023-12-31"
"2709989","75232110","6420","2021-01-01","2023-12-31"
"2709990","75232120","6420","2021-01-01","2023-12-31"
"2709991","75233011","6420","2021-01-01","2023-12-31"
"2709992","75233012","6420","2021-01-01","2023-12-31"
"2709993","75233020","6420","2021-01-01","2023-12-31"
"2709994","75233021","6420","2021-01-01","2023-12-31"
"2709995","75233022","6420","2021-01-01","2023-12-31"
"2709996","75233023","6420","2021-01-01","2023-12-31"
"2709997","75233027","6420","2021-01-01","2023-12-31"
"2709998","75233028","6420","2021-01-01","2023-12-31"
"2709999","75233030","6420","2021-01-01","2023-12-31"
"2710000","75233031","6420","2021-01-01","2023-12-31"
"2710001","75233220","6406","2021-01-01","2023-12-31"
"2710002","75234021","6420","2021-01-01","2023-12-31"
"2710003","75235000","6418","2021-01-01","2023-12-31"
"2710004","75235750","6420","2021-01-01","2023-12-31"
"2710005","75236000","9999","2021-01-01","2023-12-31"
"2710006","75236500","8406","2021-01-01","2023-12-31"
"2710007","75301110","6418","2021-01-01","2023-12-31"
"2710008","75301120","6418","2021-01-01","2023-12-31"
"2710009","75302080","6432","2021-01-01","2023-12-31"
"2710010","75306998","6420","2021-01-01","2023-12-31"
"2710011","75307000","6420","2021-01-01","2023-12-31"
"2710012","75310990","6420","2021-01-01","2023-12-31"
"2710013","75311012","6420","2021-01-01","2023-12-31"
"2710014","75311013","6420","2021-01-01","2023-12-31"
"2710015","75311020","6420","2021-01-01","2023-12-31"
"2710016","75311022","6420","2021-01-01","2023-12-31"
"2710017","75311023","6420","2021-01-01","2023-12-31"
"2710018","75311027","6420","2021-01-01","2023-12-31"
"2710019","75311028","6420","2021-01-01","2023-12-31"
"2710020","75311030","6420","2021-01-01","2023-12-31"
"2710021","75311031","6420","2021-01-01","2023-12-31"
"2710022","75311110","6420","2021-01-01","2023-12-31"
"2710023","75311120","6420","2021-01-01","2023-12-31"
"2710024","75311121","6420","2021-01-01","2023-12-31"
"2710025","75311122","6420","2021-01-01","2023-12-31"
"2710026","75315010","6418","2021-01-01","2023-12-31"
"2710027","75315020","6418","2021-01-01","2023-12-31"
"2710028","75316050","3104","2021-01-01","2023-12-31"
"2710029","75317010","6420","2021-01-01","2023-12-31"
"2710030","75317020","6420","2021-01-01","2023-12-31"
"2710031","75330050","6420","2021-01-01","2023-12-31"
"2710032","75330060","6420","2021-01-01","2023-12-31"
"2710033","75330080","6420","2021-01-01","2023-12-31"
"2710034","75330090","6420","2021-01-01","2023-12-31"
"2710035","75340010","6420","2021-01-01","2023-12-31"
"2710036","75340020","6420","2021-01-01","2023-12-31"
"2710037","75340200","6420","2021-01-01","2023-12-31"
"2710038","75365000","9999","2021-01-01","2023-12-31"
"2710039","75400500","3104","2021-01-01","2023-12-31"
"2710040","75403020","3104","2021-01-01","2023-12-31"
"2710041","75403200","3404","2021-01-01","2023-12-31"
"2710042","75409020","6430","2021-01-01","2023-12-31"
"2710043","75410500","3506","2021-01-01","2023-12-31"
"2710044","75410530","3506","2021-01-01","2023-12-31"
"2710045","75410550","3208","2021-01-01","2023-12-31"
"2710046","75411010","3104","2021-01-01","2023-12-31"
"2710047","75411020","4402","2021-01-01","2023-12-31"
"2710048","75412010","6430","2021-01-01","2023-12-31"
"2710049","75412030","8412","2021-01-01","2023-12-31"
"2710050","75412060","3104","2021-01-01","2023-12-31"
"2710051","75412070","3104","2021-01-01","2023-12-31"
"2710052","75414020","3104","2021-01-01","2023-12-31"
"2710053","75414030","6430","2021-01-01","2023-12-31"
"2710054","75414500","6430","2021-01-01","2023-12-31"
"2710055","75415022","6430","2021-01-01","2023-12-31"
"2710056","75416500","6432","2021-01-01","2023-12-31"
"2710057","75416600","6432","2021-01-01","2023-12-31"
"2710058","75418010","6430","2021-01-01","2023-12-31"
"2710059","75418020","3104","2021-01-01","2023-12-31"
"2710060","75418030","3104","2021-01-01","2023-12-31"
"2710061","75418040","3104","2021-01-01","2023-12-31"
"2710062","75418060","3104","2021-01-01","2023-12-31"
"2710063","75439010","3104","2021-01-01","2023-12-31"
"2710064","75439500","3404","2021-01-01","2023-12-31"
"2710065","75440200","6430","2021-01-01","2023-12-31"
"2710066","75440400","6430","2021-01-01","2023-12-31"
"2710067","75440600","3104","2021-01-01","2023-12-31"
"2710068","75440610","3104","2021-01-01","2023-12-31"
"2710069","75460900","3402","2021-01-01","2023-12-31"
"2710070","75500110","8408","2021-01-01","2023-12-31"
"2710071","75500210","8408","2021-01-01","2023-12-31"
"2710072","75500510","8408","2021-01-01","2023-12-31"
"2710073","75501010","8408","2021-01-01","2023-12-31"
"2710074","75502010","8408","2021-01-01","2023-12-31"
"2710075","75502500","8408","2021-01-01","2023-12-31"
"2710076","75502510","8408","2021-01-01","2023-12-31"
"2710077","75502520","8408","2021-01-01","2023-12-31"
"2710078","75503010","8408","2021-01-01","2023-12-31"
"2710079","75503020","8408","2021-01-01","2023-12-31"
"2710080","75503040","8408","2021-01-01","2023-12-31"
"2710081","75503080","8408","2021-01-01","2023-12-31"
"2710082","75503085","8408","2021-01-01","2023-12-31"
"2710083","75503090","8406","2021-01-01","2023-12-31"
"2710084","75505000","8408","2021-01-01","2023-12-31"
"2710085","75506010","8406","2021-01-01","2023-12-31"
"2710086","75506100","8406","2021-01-01","2023-12-31"
"2710087","75507000","8408","2021-01-01","2023-12-31"
"2710088","75510000","8408","2021-01-01","2023-12-31"
"2710089","75510010","8408","2021-01-01","2023-12-31"
"2710090","75510020","8408","2021-01-01","2023-12-31"
"2710091","75510030","8408","2021-01-01","2023-12-31"
"2710092","75510050","8408","2021-01-01","2023-12-31"
"2710093","75511010","8406","2021-01-01","2023-12-31"
"2710094","75511020","8408","2021-01-01","2023-12-31"
"2710095","75511040","8408","2021-01-01","2023-12-31"
"2710096","75511050","6420","2021-01-01","2023-12-31"
"2710097","75511100","8408","2021-01-01","2023-12-31"
"2710098","75511300","6430","2021-01-01","2023-12-31"
"2710099","75512010","8408","2021-01-01","2023-12-31"
"2710100","75513010","8408","2021-01-01","2023-12-31"
"2710101","75515100","8408","2021-01-01","2023-12-31"
"2710102","75534030","8408","2021-01-01","2023-12-31"
"2710103","75534550","8406","2021-01-01","2023-12-31"
"2710104","75535000","8408","2021-01-01","2023-12-31"
"2710105","75601100","3804","2021-01-01","2023-12-31"
"2710106","75604600","3804","2021-01-01","2023-12-31"
"2710107","75607060","3806","2021-01-01","2023-12-31"
"2710108","75608100","3806","2021-01-01","2023-12-31"
"2710109","75611010","3806","2021-01-01","2023-12-31"
"2710110","75647000","3808","2021-01-01","2023-12-31"
"2710111","75649010","3804","2021-01-01","2023-12-31"
"2710112","75649040","3804","2021-01-01","2023-12-31"
"2710113","75649110","3804","2021-01-01","2023-12-31"
"2710114","75651000","3804","2021-01-01","2023-12-31"
"2710115","75652010","3804","2021-01-01","2023-12-31"
"2710116","75656060","3804","2021-01-01","2023-12-31"
"2710117","76000000","9006","2021-01-01","2023-12-31"
"2710118","76201010","9006","2021-01-01","2023-12-31"
"2710119","76201040","9006","2021-01-01","2023-12-31"
"2710120","76205010","9006","2021-01-01","2023-12-31"
"2710121","76205040","9006","2021-01-01","2023-12-31"
"2710122","76209010","9006","2021-01-01","2023-12-31"
"2710123","76209040","9006","2021-01-01","2023-12-31"
"2710124","76401010","9006","2021-01-01","2023-12-31"
"2710125","76401040","9006","2021-01-01","2023-12-31"
"2710126","76403010","9006","2021-01-01","2023-12-31"
"2710127","76407010","9006","2021-01-01","2023-12-31"
"2710128","76407020","9006","2021-01-01","2023-12-31"
"2710129","76407050","9007","2021-01-01","2023-12-31"
"2710130","76407080","9007","2021-01-01","2023-12-31"
"2710131","76409010","9006","2021-01-01","2023-12-31"
"2710132","76409040","9006","2021-01-01","2023-12-31"
"2710133","76700000","9008","2021-01-01","2023-12-31"
"2710134","76702100","9008","2021-01-01","2023-12-31"
"2710135","76702200","9008","2021-01-01","2023-12-31"
"2710136","76702300","9008","2021-01-01","2023-12-31"
"2710137","76702400","9008","2021-01-01","2023-12-31"
"2710138","77121010","6806","2021-01-01","2023-12-31"
"2710139","77201210","6418","2021-01-01","2023-12-31"
"2710140","77205610","3002","2021-01-01","2023-12-31"
"2710141","77272010","3002","2021-01-01","2023-12-31"
"2710142","77316010","3002","2021-01-01","2023-12-31"
"2710143","77316510","3002","2021-01-01","2023-12-31"
"2710144","77316600","3002","2021-01-01","2023-12-31"
"2710145","78101000","7006","2021-01-01","2023-12-31"
"2710146","78101100","7220","2021-01-01","2023-12-31"
"2710147","78101110","7220","2021-01-01","2023-12-31"
"2710148","78101115","7220","2021-01-01","2023-12-31"
"2710149","78101118","7220","2021-01-01","2023-12-31"
"2710150","78101120","7220","2021-01-01","2023-12-31"
"2710151","78101125","7220","2021-01-01","2023-12-31"
"2710152","78101130","7220","2021-01-01","2023-12-31"
"2710153","81100000","8002","2021-01-01","2023-12-31"
"2710154","81100500","8002","2021-01-01","2023-12-31"
"2710155","81101000","8002","2021-01-01","2023-12-31"
"2710156","81101010","8002","2021-01-01","2023-12-31"
"2710157","81101520","8002","2021-01-01","2023-12-31"
"2710158","81102000","8004","2021-01-01","2023-12-31"
"2710159","81102010","8004","2021-01-01","2023-12-31"
"2710160","81102020","8004","2021-01-01","2023-12-31"
"2710161","81103090","8004","2021-01-01","2023-12-31"
"2710162","81104010","8004","2021-01-01","2023-12-31"
"2710163","81106010","8004","2021-01-01","2023-12-31"
"2710164","81200100","8004","2021-01-01","2023-12-31"
"2710165","81201000","8002","2021-01-01","2023-12-31"
"2710166","81202000","8002","2021-01-01","2023-12-31"
