"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acquired"
"34464577","2710436","432","2","","","","","","",""
"34464585","2710436","609","0","","","","","","",""
"34464589","2710436","613","0.064","","","","","","",""
"34464599","2710436","629","0","","","","","","",""
"34464601","2710436","631","0","","","","","","",""
"34464542","2710436","208","31","","","","","","",""
"34464563","2710436","328","0.5","","","","","","",""
"34464566","2710436","338","2","","","","","","",""
"34464600","2710436","630","0","","","","","","",""
"34464581","2710436","601","0","","","","","","",""
"34464549","2710436","301","77","","","","","","",""
"34464591","2710436","617","0.382","","","","","","",""
"34464595","2710436","621","0","","","","","","",""
"34464579","2710436","573","0.98","","","","","","",""
"34464597","2710436","627","0","","","","","","",""
"34464562","2710436","323","1.03","","","","","","",""
"34464551","2710436","304","19","","","","","","",""
"34464594","2710436","620","0","","","","","","",""
"34464603","2710436","646","0.269","","","","","","",""
"34464559","2710436","320","18","","","","","","",""
"34464543","2710436","221","0","","","","","","",""
"34464567","2710436","401","0","","","","","","",""
"34464560","2710436","321","0","","","","","","",""
"34464558","2710436","319","18","","","","","","",""
"34464552","2710436","305","19","","","","","","",""
"34464561","2710436","322","0","","","","","","",""
"34464582","2710436","606","0.095","","","","","","",""
"34464578","2710436","435","2","","","","","","",""
"34464547","2710436","269","4.39","","","","","","",""
"34464574","2710436","421","3.8","","","","","","",""
"34464583","2710436","607","0.001","","","","","","",""
"34464544","2710436","255","93.1","","","","","","",""
"34464588","2710436","612","0.001","","","","","","",""
"34464555","2710436","309","0.11","","","","","","",""
"34464539","2710436","203","0.59","","","","","","",""
"34464571","2710436","415","0.006","","","","","","",""
"34464546","2710436","263","0","","","","","","",""
"34464540","2710436","204","0.84","","","","","","",""
"34464592","2710436","618","0.238","","","","","","",""
"34464598","2710436","628","0.004","","","","","","",""
"34464557","2710436","317","0.4","","","","","","",""
"34464662","2710437","627","0","","","","","","",""
"34464665","2710437","630","0","","","","","","",""
"34464660","2710437","621","0","","","","","","",""
"34464667","2710437","645","0.207","","","","","","",""
"34464664","2710437","629","0","","","","","","",""
"34464668","2710437","646","0.046","","","","","","",""
"34464659","2710437","620","0.002","","","","","","",""
"34464663","2710437","628","0.001","","","","","","",""
"34464666","2710437","631","0.001","","","","","","",""
"34464661","2710437","626","0.015","","","","","","",""
"34464621","2710437","312","0.012","","","","","","",""
"34464620","2710437","309","0.23","","","","","","",""
"34464606","2710437","205","2.82","","","","","","",""
"34464623","2710437","319","43","","","","","","",""
"34464611","2710437","263","0","","","","","","",""
"34464629","2710437","334","0","","","","","","",""
"34464615","2710437","303","0.02","","","","","","",""
"34464637","2710437","417","1","","","","","","",""
"34464609","2710437","255","93.96","","","","","","",""
"34464651","2710437","610","0.025","","","","","","",""
"34464632","2710437","401","0.1","","","","","","",""
"34464607","2710437","208","27","","","","","","",""
"34464633","2710437","404","0.031","","","","","","",""
"34464617","2710437","305","54","","","","","","",""
"34464641","2710437","431","0","","","","","","",""
"34464612","2710437","269","2.53","","","","","","",""
"34464648","2710437","607","0.021","","","","","","",""
"34464658","2710437","619","0.004","","","","","","",""
"34464640","2710437","430","0.1","","","","","","",""
"34464622","2710437","317","0.9","","","","","","",""
"34464619","2710437","307","23","","","","","","",""
"34464655","2710437","614","0.095","","","","","","",""
"34464634","2710437","405","0.101","","","","","","",""
"34464627","2710437","323","0.02","","","","","","",""
"34464657","2710437","618","0.047","","","","","","",""
"34464628","2710437","328","0.6","","","","","","",""
"34464625","2710437","321","2","","","","","","",""
"34464613","2710437","291","0","","","","","","",""
"34464626","2710437","322","0","","","","","","",""
"34464656","2710437","617","0.212","","","","","","",""
"34464647","2710437","606","0.589","","","","","","",""
"34464650","2710437","609","0.011","","","","","","",""
"34464642","2710437","432","1","","","","","","",""
"34464618","2710437","306","102","","","","","","",""
"34464614","2710437","301","66","","","","","","",""
"34464654","2710437","613","0.272","","","","","","",""
"34464644","2710437","573","0","","","","","","",""
"34464624","2710437","320","43","","","","","","",""
"34464639","2710437","421","9.6","","","","","","",""
"34464643","2710437","435","1","","","","","","",""
"34464610","2710437","262","0","","","","","","",""
"34464630","2710437","337","0","","","","","","",""
"34464646","2710437","601","4","","","","","","",""
"34464604","2710437","203","1.75","","","","","","",""
"34464608","2710437","221","0","","","","","","",""
"34464631","2710437","338","0","","","","","","",""
"34464652","2710437","611","0.03","","","","","","",""
"34464653","2710437","612","0.094","","","","","","",""
"34464616","2710437","304","20","","","","","","",""
"34464636","2710437","415","0.032","","","","","","",""
"34464605","2710437","204","1.01","","","","","","",""
"34464645","2710437","578","0","","","","","","",""
"34464649","2710437","608","0.017","","","","","","",""
"34464635","2710437","406","0.94","","","","","","",""
"34464638","2710437","418","0.28","","","","","","",""
"34464680","2710438","303","0.02","","","","","","",""
"34464683","2710438","306","106","","","","","","",""
"34464694","2710438","334","0","","","","","","",""
"34464717","2710438","611","0.001","","","","","","",""
"34464712","2710438","606","0.041","","","","","","",""
"34464706","2710438","431","0","","","","","","",""
"34464728","2710438","628","0","","","","","","",""
"34464684","2710438","307","25","","","","","","",""
"34464724","2710438","620","0","","","","","","",""
"34464731","2710438","631","0","","","","","","",""
"34464723","2710438","619","0","","","","","","",""
"34464702","2710438","417","1","","","","","","",""
"34464730","2710438","630","0","","","","","","",""
"34464681","2710438","304","20","","","","","","",""
"34464714","2710438","608","0.001","","","","","","",""
"34464725","2710438","621","0","","","","","","",""
"34464699","2710438","405","0.098","","","","","","",""
"34464695","2710438","337","0","","","","","","",""
"34464698","2710438","404","0.029","","","","","","",""
"34464669","2710438","203","1.79","","","","","","",""
"34464704","2710438","421","9.6","","","","","","",""
"34464700","2710438","406","0.944","","","","","","",""
"34464707","2710438","432","1","","","","","","",""
"34464693","2710438","328","0.6","","","","","","",""
"34464672","2710438","208","19","","","","","","",""
"34464675","2710438","262","0","","","","","","",""
"34464721","2710438","617","0.009","","","","","","",""
"34464726","2710438","626","0.001","","","","","","",""
"34464716","2710438","610","0.001","","","","","","",""
"34464677","2710438","269","2.61","","","","","","",""
"34464688","2710438","319","33","","","","","","",""
"34464676","2710438","263","0","","","","","","",""
"34464673","2710438","221","0","","","","","","",""
"34464718","2710438","612","0.004","","","","","","",""
"34464720","2710438","614","0.005","","","","","","",""
"34464679","2710438","301","70","","","","","","",""
"34464719","2710438","613","0.019","","","","","","",""
"34464701","2710438","415","0.03","","","","","","",""
"34464703","2710438","418","0.3","","","","","","",""
"34464727","2710438","627","0","","","","","","",""
"34464729","2710438","629","0","","","","","","",""
"34464733","2710438","646","0.019","","","","","","",""
"34464674","2710438","255","94.84","","","","","","",""
"34464708","2710438","435","1","","","","","","",""
"34464691","2710438","322","0","","","","","","",""
"34464696","2710438","338","0","","","","","","",""
"34464722","2710438","618","0.018","","","","","","",""
"34464711","2710438","601","2","","","","","","",""
"34464697","2710438","401","0","","","","","","",""
"34464710","2710438","578","0","","","","","","",""
"34464715","2710438","609","0.001","","","","","","",""
"34464686","2710438","312","0.012","","","","","","",""
"34464685","2710438","309","0.24","","","","","","",""
"34464678","2710438","291","0","","","","","","",""
"34464690","2710438","321","1","","","","","","",""
"34464687","2710438","317","1","","","","","","",""
"34464689","2710438","320","33","","","","","","",""
"34464732","2710438","645","0.009","","","","","","",""
"34464670","2710438","204","0.07","","","","","","",""
"34464713","2710438","607","0.002","","","","","","",""
"34464682","2710438","305","56","","","","","","",""
"34464705","2710438","430","0","","","","","","",""
"34464692","2710438","323","0","","","","","","",""
"34464671","2710438","205","2.83","","","","","","",""
"34464709","2710438","573","0","","","","","","",""
"34464779","2710439","608","0","","","","","","",""
"34464787","2710439","618","0.247","","","","","","",""
"34464756","2710439","322","0","","","","","","",""
"34464773","2710439","435","2","","","","","","",""
"34464789","2710439","620","0","","","","","","",""
"34464748","2710439","306","47","","","","","","",""
"34464774","2710439","573","1.02","","","","","","",""
"34464735","2710439","204","0.86","","","","","","",""
"34464783","2710439","612","0.001","","","","","","",""
"34464754","2710439","320","18","","","","","","",""
"34464742","2710439","269","1.05","","","","","","",""
"34464740","2710439","262","0","","","","","","",""
"34464746","2710439","304","19","","","","","","",""
"34464736","2710439","205","1.86","","","","","","",""
"34464777","2710439","606","0.098","","","","","","",""
"34464778","2710439","607","0.001","","","","","","",""
"34464776","2710439","601","0","","","","","","",""
"34464785","2710439","614","0.017","","","","","","",""
"34464745","2710439","303","0.19","","","","","","",""
"34464791","2710439","626","0.003","","","","","","",""
"34464760","2710439","337","0","","","","","","",""
"34464775","2710439","578","0.2","","","","","","",""
"34464749","2710439","307","30","","","","","","",""
"34464743","2710439","291","0.1","","","","","","",""
"34464764","2710439","405","0.05","","","","","","",""
"34464780","2710439","609","0","","","","","","",""
"34464792","2710439","627","0","","","","","","",""
"34464734","2710439","203","0.61","","","","","","",""
"34464768","2710439","418","0.2","","","","","","",""
"34464763","2710439","404","0.009","","","","","","",""
"34464770","2710439","430","0.5","","","","","","",""
"34464741","2710439","263","0","","","","","","",""
"34464744","2710439","301","81","","","","","","",""
"34464786","2710439","617","0.398","","","","","","",""
"34464794","2710439","629","0","","","","","","",""
"34464747","2710439","305","19","","","","","","",""
"34464797","2710439","645","0.405","","","","","","",""
"34464759","2710439","334","0","","","","","","",""
"34464750","2710439","309","0.11","","","","","","",""
"34464751","2710439","312","0.031","","","","","","",""
"34464753","2710439","319","18","","","","","","",""
"34464737","2710439","208","18","","","","","","",""
"34464798","2710439","646","0.279","","","","","","",""
"34464796","2710439","631","0","","","","","","",""
"34464739","2710439","255","96.36","","","","","","",""
"34464762","2710439","401","0","","","","","","",""
"34464781","2710439","610","0","","","","","","",""
"34464795","2710439","630","0","","","","","","",""
"34464757","2710439","323","1.07","","","","","","",""
"34464769","2710439","421","3.7","","","","","","",""
"34464755","2710439","321","0","","","","","","",""
"34464761","2710439","338","2","","","","","","",""
"34464782","2710439","611","0","","","","","","",""
"34464790","2710439","621","0","","","","","","",""
"34464758","2710439","328","0.5","","","","","","",""
"34464765","2710439","406","0.932","","","","","","",""
"34464771","2710439","431","0","","","","","","",""
"34464772","2710439","432","2","","","","","","",""
"34464793","2710439","628","0.005","","","","","","",""
"34464738","2710439","221","0","","","","","","",""
"34464784","2710439","613","0.066","","","","","","",""
"34464767","2710439","417","2","","","","","","",""
"34464752","2710439","317","0.3","","","","","","",""
"34464766","2710439","415","0.007","","","","","","",""
"34464788","2710439","619","0.033","","","","","","",""
"34464847","2710440","611","0.029","","","","","","",""
"34464823","2710440","328","0.5","","","","","","",""
"34464842","2710440","606","0.569","","","","","","",""
"34464850","2710440","614","0.092","","","","","","",""
"34464855","2710440","621","0","","","","","","",""
"34464810","2710440","303","0.02","","","","","","",""
"34464803","2710440","221","0","","","","","","",""
"34464854","2710440","620","0.001","","","","","","",""
"34464858","2710440","628","0.001","","","","","","",""
"34464852","2710440","618","0.046","","","","","","",""
"34464811","2710440","304","19","","","","","","",""
"34464828","2710440","404","0.03","","","","","","",""
"34464813","2710440","306","99","","","","","","",""
"34464838","2710440","435","1","","","","","","",""
"34464834","2710440","421","9.3","","","","","","",""
"34464846","2710440","610","0.024","","","","","","",""
"34464807","2710440","269","5.84","","","","","","",""
"34464804","2710440","255","90.76","","","","","","",""
"34464853","2710440","619","0.003","","","","","","",""
"34464851","2710440","617","0.205","","","","","","",""
"34464805","2710440","262","0","","","","","","",""
"34464848","2710440","612","0.09","","","","","","",""
"34464843","2710440","607","0.02","","","","","","",""
"34464815","2710440","309","0.22","","","","","","",""
"34464830","2710440","406","0.908","","","","","","",""
"34464826","2710440","338","0","","","","","","",""
"34464829","2710440","405","0.098","","","","","","",""
"34464806","2710440","263","0","","","","","","",""
"34464812","2710440","305","53","","","","","","",""
"34464820","2710440","321","1","","","","","","",""
"34464836","2710440","431","0","","","","","","",""
"34464860","2710440","630","0","","","","","","",""
"34464819","2710440","320","41","","","","","","",""
"34464835","2710440","430","0.1","","","","","","",""
"34464821","2710440","322","0","","","","","","",""
"34464856","2710440","626","0.014","","","","","","",""
"34464818","2710440","319","41","","","","","","",""
"34464800","2710440","204","0.99","","","","","","",""
"34464859","2710440","629","0","","","","","","",""
"34464863","2710440","646","0.044","","","","","","",""
"34464809","2710440","301","64","","","","","","",""
"34464827","2710440","401","0.1","","","","","","",""
"34464831","2710440","415","0.031","","","","","","",""
"34464839","2710440","573","0","","","","","","",""
"34464849","2710440","613","0.263","","","","","","",""
"34464837","2710440","432","1","","","","","","",""
"34464840","2710440","578","0","","","","","","",""
"34464814","2710440","307","23","","","","","","",""
"34464832","2710440","417","1","","","","","","",""
"34464857","2710440","627","0","","","","","","",""
"34464824","2710440","334","0","","","","","","",""
"34464861","2710440","631","0","","","","","","",""
"34464833","2710440","418","0.28","","","","","","",""
"34464845","2710440","609","0.01","","","","","","",""
"34464825","2710440","337","0","","","","","","",""
"34464844","2710440","608","0.016","","","","","","",""
"34464802","2710440","208","40","","","","","","",""
"34464799","2710440","203","1.69","","","","","","",""
"34464808","2710440","291","0","","","","","","",""
"34464801","2710440","205","6.12","","","","","","",""
"34464822","2710440","323","0.02","","","","","","",""
"34464862","2710440","645","0.2","","","","","","",""
"34464816","2710440","312","0.012","","","","","","",""
"34464817","2710440","317","0.9","","","","","","",""
"34464841","2710440","601","4","","","","","","",""
"34464902","2710441","432","1","","","","","","",""
"34464889","2710441","334","0","","","","","","",""
"34464871","2710441","263","0","","","","","","",""
"34464910","2710441","609","0","","","","","","",""
"34464888","2710441","328","0.5","","","","","","",""
"34464919","2710441","620","0","","","","","","",""
"34464887","2710441","323","0","","","","","","",""
"34464893","2710441","404","0.028","","","","","","",""
"34464912","2710441","611","0.001","","","","","","",""
"34464922","2710441","627","0","","","","","","",""
"34464925","2710441","630","0","","","","","","",""
"34464905","2710441","578","0","","","","","","",""
"34464914","2710441","613","0.018","","","","","","",""
"34464913","2710441","612","0.004","","","","","","",""
"34464881","2710441","312","0.012","","","","","","",""
"34464867","2710441","208","32","","","","","","",""
"34464872","2710441","269","5.92","","","","","","",""
"34464877","2710441","305","55","","","","","","",""
"34464885","2710441","321","1","","","","","","",""
"34464876","2710441","304","19","","","","","","",""
"34464896","2710441","415","0.029","","","","","","",""
"34464908","2710441","607","0.001","","","","","","",""
"34464880","2710441","309","0.23","","","","","","",""
"34464894","2710441","405","0.095","","","","","","",""
"34464874","2710441","301","67","","","","","","",""
"34464878","2710441","306","103","","","","","","",""
"34464869","2710441","255","91.61","","","","","","",""
"34464870","2710441","262","0","","","","","","",""
"34464917","2710441","618","0.018","","","","","","",""
"34464909","2710441","608","0","","","","","","",""
"34464883","2710441","319","32","","","","","","",""
"34464927","2710441","645","0.008","","","","","","",""
"34464890","2710441","337","0","","","","","","",""
"34464886","2710441","322","0","","","","","","",""
"34464924","2710441","629","0","","","","","","",""
"34464898","2710441","418","0.29","","","","","","",""
"34464891","2710441","338","0","","","","","","",""
"34464882","2710441","317","1","","","","","","",""
"34464903","2710441","435","1","","","","","","",""
"34464864","2710441","203","1.73","","","","","","",""
"34464921","2710441","626","0","","","","","","",""
"34464915","2710441","614","0.004","","","","","","",""
"34464916","2710441","617","0.009","","","","","","",""
"34464868","2710441","221","0","","","","","","",""
"34464866","2710441","205","6.13","","","","","","",""
"34464920","2710441","621","0","","","","","","",""
"34464895","2710441","406","0.911","","","","","","",""
"34464879","2710441","307","24","","","","","","",""
"34464901","2710441","431","0","","","","","","",""
"34464926","2710441","631","0","","","","","","",""
"34464918","2710441","619","0","","","","","","",""
"34464906","2710441","601","1","","","","","","",""
"34464928","2710441","646","0.018","","","","","","",""
"34464884","2710441","320","32","","","","","","",""
"34464873","2710441","291","0","","","","","","",""
"34464897","2710441","417","1","","","","","","",""
"34464865","2710441","204","0.08","","","","","","",""
"34464923","2710441","628","0","","","","","","",""
"34464911","2710441","610","0.001","","","","","","",""
"34464892","2710441","401","0","","","","","","",""
"34464899","2710441","421","9.3","","","","","","",""
"34464907","2710441","606","0.04","","","","","","",""
"34464904","2710441","573","0","","","","","","",""
"34464875","2710441","303","0.02","","","","","","",""
"34464900","2710441","430","0","","","","","","",""
"34464935","2710442","262","0","","","","","","",""
"34464969","2710442","573","0.98","","","","","","",""
"34464971","2710442","601","0","","","","","","",""
"34464943","2710442","306","45","","","","","","",""
"34464932","2710442","208","31","","","","","","",""
"34464968","2710442","435","2","","","","","","",""
"34464984","2710442","620","0","","","","","","",""
"34464963","2710442","418","0.19","","","","","","",""
"34464960","2710442","406","0.9","","","","","","",""
"34464992","2710442","645","0.392","","","","","","",""
"34464979","2710442","613","0.064","","","","","","",""
"34464941","2710442","304","18","","","","","","",""
"34464974","2710442","608","0","","","","","","",""
"34464978","2710442","612","0.001","","","","","","",""
"34464980","2710442","614","0.017","","","","","","",""
"34464982","2710442","618","0.239","","","","","","",""
"34464942","2710442","305","19","","","","","","",""
"34464953","2710442","328","0.5","","","","","","",""
"34464961","2710442","415","0.006","","","","","","",""
"34464981","2710442","617","0.384","","","","","","",""
"34464954","2710442","334","0","","","","","","",""
"34464931","2710442","205","5.18","","","","","","",""
"34464962","2710442","417","2","","","","","","",""
"34464993","2710442","646","0.27","","","","","","",""
"34464948","2710442","319","18","","","","","","",""
"34464990","2710442","630","0","","","","","","",""
"34464933","2710442","221","0","","","","","","",""
"34464958","2710442","404","0.009","","","","","","",""
"34464987","2710442","627","0","","","","","","",""
"34464956","2710442","338","2","","","","","","",""
"34464985","2710442","621","0","","","","","","",""
"34464940","2710442","303","0.18","","","","","","",""
"34464937","2710442","269","4.41","","","","","","",""
"34464989","2710442","629","0","","","","","","",""
"34464959","2710442","405","0.049","","","","","","",""
"34464967","2710442","432","2","","","","","","",""
"34464944","2710442","307","29","","","","","","",""
"34464952","2710442","323","1.04","","","","","","",""
"34464988","2710442","628","0.005","","","","","","",""
"34464936","2710442","263","0","","","","","","",""
"34464957","2710442","401","0","","","","","","",""
"34464976","2710442","610","0","","","","","","",""
"34464983","2710442","619","0.032","","","","","","",""
"34464991","2710442","631","0","","","","","","",""
"34464977","2710442","611","0","","","","","","",""
"34464964","2710442","421","3.6","","","","","","",""
"34464955","2710442","337","0","","","","","","",""
"34464929","2710442","203","0.59","","","","","","",""
"34464938","2710442","291","0.1","","","","","","",""
"34464986","2710442","626","0.003","","","","","","",""
"34464949","2710442","320","18","","","","","","",""
"34464930","2710442","204","0.84","","","","","","",""
"34464970","2710442","578","0.19","","","","","","",""
"34464973","2710442","607","0.001","","","","","","",""
"34464945","2710442","309","0.11","","","","","","",""
"34464965","2710442","430","0.5","","","","","","",""
"34464966","2710442","431","0","","","","","","",""
"34464972","2710442","606","0.095","","","","","","",""
"34464946","2710442","312","0.031","","","","","","",""
"34464951","2710442","322","0","","","","","","",""
"34464934","2710442","255","93.08","","","","","","",""
"34464950","2710442","321","0","","","","","","",""
"34464939","2710442","301","78","","","","","","",""
"34464947","2710442","317","0.4","","","","","","",""
"34464975","2710442","609","0","","","","","","",""
"34464995","2710443","204","0.91","","","","","","",""
"34465040","2710443","609","0.01","","","","","","",""
"34465046","2710443","617","0.191","","","","","","",""
"34465024","2710443","405","0.095","","","","","","",""
"34465039","2710443","608","0.015","","","","","","",""
"34465058","2710443","646","0.041","","","","","","",""
"34464999","2710443","255","88.07","","","","","","",""
"34465026","2710443","415","0.03","","","","","","",""
"34465003","2710443","291","0","","","","","","",""
"34465010","2710443","309","0.26","","","","","","",""
"34464997","2710443","208","50","","","","","","",""
"34465020","2710443","337","0","","","","","","",""
"34465008","2710443","306","104","","","","","","",""
"34465037","2710443","606","0.531","","","","","","",""
"34464994","2710443","203","1.58","","","","","","",""
"34465025","2710443","406","0.889","","","","","","",""
"34465053","2710443","628","0.001","","","","","","",""
"34465054","2710443","629","0","","","","","","",""
"34465035","2710443","578","0","","","","","","",""
"34465056","2710443","631","0","","","","","","",""
"34465051","2710443","626","0.013","","","","","","",""
"34465011","2710443","312","0.04","","","","","","",""
"34465005","2710443","303","0.02","","","","","","",""
"34465048","2710443","619","0.003","","","","","","",""
"34465021","2710443","338","0","","","","","","",""
"34465032","2710443","432","1","","","","","","",""
"34465043","2710443","612","0.084","","","","","","",""
"34465049","2710443","620","0.001","","","","","","",""
"34464998","2710443","221","0","","","","","","",""
"34465044","2710443","613","0.245","","","","","","",""
"34465033","2710443","435","1","","","","","","",""
"34465019","2710443","334","0","","","","","","",""
"34465052","2710443","627","0","","","","","","",""
"34465017","2710443","323","0.02","","","","","","",""
"34465055","2710443","630","0","","","","","","",""
"34465036","2710443","601","4","","","","","","",""
"34465029","2710443","421","9","","","","","","",""
"34465002","2710443","269","7.99","","","","","","",""
"34465009","2710443","307","35","","","","","","",""
"34465012","2710443","317","1","","","","","","",""
"34465034","2710443","573","0","","","","","","",""
"34465022","2710443","401","0.1","","","","","","",""
"34465006","2710443","304","22","","","","","","",""
"34464996","2710443","205","8.95","","","","","","",""
"34465014","2710443","320","39","","","","","","",""
"34465031","2710443","431","0","","","","","","",""
"34465016","2710443","322","0","","","","","","",""
"34465038","2710443","607","0.019","","","","","","",""
"34465057","2710443","645","0.186","","","","","","",""
"34465007","2710443","305","55","","","","","","",""
"34465013","2710443","319","39","","","","","","",""
"34465023","2710443","404","0.028","","","","","","",""
"34465028","2710443","418","0.26","","","","","","",""
"34465018","2710443","328","0.5","","","","","","",""
"34465041","2710443","610","0.023","","","","","","",""
"34465015","2710443","321","1","","","","","","",""
"34465050","2710443","621","0","","","","","","",""
"34465000","2710443","262","35","","","","","","",""
"34465042","2710443","611","0.027","","","","","","",""
"34465030","2710443","430","0.1","","","","","","",""
"34465045","2710443","614","0.086","","","","","","",""
"34465001","2710443","263","16","","","","","","",""
"34465004","2710443","301","60","","","","","","",""
"34465047","2710443","618","0.043","","","","","","",""
"34465027","2710443","417","1","","","","","","",""
"34465077","2710444","317","1.1","","","","","","",""
"34465084","2710444","334","0","","","","","","",""
"34465117","2710444","627","0","","","","","","",""
"34465107","2710444","611","0.001","","","","","","",""
"34465101","2710444","601","1","","","","","","",""
"34465062","2710444","208","43","","","","","","",""
"34465065","2710444","262","35","","","","","","",""
"34465072","2710444","305","56","","","","","","",""
"34465081","2710444","322","0","","","","","","",""
"34465068","2710444","291","0","","","","","","",""
"34465116","2710444","626","0","","","","","","",""
"34465098","2710444","435","1","","","","","","",""
"34465111","2710444","617","0.008","","","","","","",""
"34465121","2710444","631","0","","","","","","",""
"34465061","2710444","205","8.96","","","","","","",""
"34465122","2710444","645","0.008","","","","","","",""
"34465073","2710444","306","108","","","","","","",""
"34465089","2710444","405","0.092","","","","","","",""
"34465060","2710444","204","0.07","","","","","","",""
"34465063","2710444","221","0","","","","","","",""
"34465118","2710444","628","0","","","","","","",""
"34465119","2710444","629","0","","","","","","",""
"34465069","2710444","301","63","","","","","","",""
"34465099","2710444","573","0","","","","","","",""
"34465120","2710444","630","0","","","","","","",""
"34465100","2710444","578","0","","","","","","",""
"34465080","2710444","321","1","","","","","","",""
"34465071","2710444","304","22","","","","","","",""
"34465092","2710444","417","1","","","","","","",""
"34465112","2710444","618","0.017","","","","","","",""
"34465066","2710444","263","16","","","","","","",""
"34465078","2710444","319","30","","","","","","",""
"34465106","2710444","610","0.001","","","","","","",""
"34465102","2710444","606","0.037","","","","","","",""
"34465067","2710444","269","8.07","","","","","","",""
"34465097","2710444","432","1","","","","","","",""
"34465074","2710444","307","36","","","","","","",""
"34465082","2710444","323","0","","","","","","",""
"34465095","2710444","430","0","","","","","","",""
"34465087","2710444","401","0","","","","","","",""
"34465113","2710444","619","0","","","","","","",""
"34465083","2710444","328","0.5","","","","","","",""
"34465104","2710444","608","0","","","","","","",""
"34465064","2710444","255","88.86","","","","","","",""
"34465088","2710444","404","0.027","","","","","","",""
"34465115","2710444","621","0","","","","","","",""
"34465094","2710444","421","9","","","","","","",""
"34465096","2710444","431","0","","","","","","",""
"34465105","2710444","609","0","","","","","","",""
"34465075","2710444","309","0.27","","","","","","",""
"34465090","2710444","406","0.892","","","","","","",""
"34465109","2710444","613","0.017","","","","","","",""
"34465093","2710444","418","0.27","","","","","","",""
"34465079","2710444","320","30","","","","","","",""
"34465086","2710444","338","0","","","","","","",""
"34465085","2710444","337","0","","","","","","",""
"34465110","2710444","614","0.004","","","","","","",""
"34465076","2710444","312","0.041","","","","","","",""
"34465108","2710444","612","0.004","","","","","","",""
"34465114","2710444","620","0","","","","","","",""
"34465091","2710444","415","0.028","","","","","","",""
"34465123","2710444","646","0.017","","","","","","",""
"34465103","2710444","607","0.001","","","","","","",""
"34465059","2710444","203","1.61","","","","","","",""
"34465070","2710444","303","0.02","","","","","","",""
"34465162","2710445","432","2","","","","","","",""
"34465187","2710445","645","0.365","","","","","","",""
"34465163","2710445","435","2","","","","","","",""
"34465180","2710445","621","0","","","","","","",""
"34465176","2710445","617","0.358","","","","","","",""
"34465175","2710445","614","0.015","","","","","","",""
"34465181","2710445","626","0.002","","","","","","",""
"34465173","2710445","612","0.001","","","","","","",""
"34465164","2710445","573","0.92","","","","","","",""
"34465166","2710445","601","0","","","","","","",""
"34465184","2710445","629","0","","","","","","",""
"34465179","2710445","620","0","","","","","","",""
"34465161","2710445","431","0","","","","","","",""
"34465165","2710445","578","0.18","","","","","","",""
"34465159","2710445","421","3.7","","","","","","",""
"34465188","2710445","646","0.252","","","","","","",""
"34465177","2710445","618","0.223","","","","","","",""
"34465160","2710445","430","0.4","","","","","","",""
"34465171","2710445","610","0","","","","","","",""
"34465186","2710445","631","0","","","","","","",""
"34465170","2710445","609","0","","","","","","",""
"34465167","2710445","606","0.089","","","","","","",""
"34465183","2710445","628","0.004","","","","","","",""
"34465185","2710445","630","0","","","","","","",""
"34465168","2710445","607","0.001","","","","","","",""
"34465172","2710445","611","0","","","","","","",""
"34465182","2710445","627","0","","","","","","",""
"34465169","2710445","608","0","","","","","","",""
"34465174","2710445","613","0.06","","","","","","",""
"34465178","2710445","619","0.029","","","","","","",""
"34465140","2710445","309","0.15","","","","","","",""
"34465145","2710445","321","0","","","","","","",""
"34465139","2710445","307","41","","","","","","",""
"34465128","2710445","221","0","","","","","","",""
"34465137","2710445","305","23","","","","","","",""
"34465131","2710445","263","15","","","","","","",""
"34465126","2710445","205","8.07","","","","","","",""
"34465156","2710445","415","0.007","","","","","","",""
"34465125","2710445","204","0.78","","","","","","",""
"34465135","2710445","303","0.17","","","","","","",""
"34465153","2710445","404","0.009","","","","","","",""
"34465157","2710445","417","2","","","","","","",""
"34465134","2710445","301","73","","","","","","",""
"34465150","2710445","337","0","","","","","","",""
"34465146","2710445","322","0","","","","","","",""
"34465142","2710445","317","0.5","","","","","","",""
"34465127","2710445","208","42","","","","","","",""
"34465141","2710445","312","0.058","","","","","","",""
"34465130","2710445","262","35","","","","","","",""
"34465124","2710445","203","0.55","","","","","","",""
"34465148","2710445","328","0.5","","","","","","",""
"34465149","2710445","334","0","","","","","","",""
"34465155","2710445","406","0.881","","","","","","",""
"34465158","2710445","418","0.18","","","","","","",""
"34465129","2710445","255","90.24","","","","","","",""
"34465132","2710445","269","6.65","","","","","","",""
"34465143","2710445","319","17","","","","","","",""
"34465154","2710445","405","0.048","","","","","","",""
"34465152","2710445","401","0","","","","","","",""
"34465133","2710445","291","0","","","","","","",""
"34465151","2710445","338","2","","","","","","",""
"34465136","2710445","304","21","","","","","","",""
"34465138","2710445","306","54","","","","","","",""
"34465147","2710445","323","0.97","","","","","","",""
"34465144","2710445","320","17","","","","","","",""
"34465237","2710446","611","0.027","","","","","","",""
"34465196","2710446","263","16","","","","","","",""
"34465233","2710446","607","0.019","","","","","","",""
"34465246","2710446","626","0.014","","","","","","",""
"34465250","2710446","630","0","","","","","","",""
"34465202","2710446","305","55","","","","","","",""
"34465232","2710446","606","0.533","","","","","","",""
"34465190","2710446","204","0.92","","","","","","",""
