"id","fdc_id","fdc_of_input_food","seq_num","amount","sr_code","sr_description","unit","portion_code","portion_description","gram_weight","retention_code"
"138053","2709061","","3","25.0","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","25.0","0"
"138055","2709061","","5","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138052","2709061","","2","0.333","11125","Carrots, cooked, boiled, drained, without salt","","62554","1/2 cup slices","25.974","0"
"138054","2709061","","4","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138056","2709062","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138057","2709062","","2","0.333","11125","Carrots, cooked, boiled, drained, without salt","","62554","1/2 cup slices","25.974","0"
"138058","2709062","","3","25.0","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","25.0","0"
"138059","2709062","","4","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138061","2709063","","2","0.333","11125","Carrots, cooked, boiled, drained, without salt","","62554","1/2 cup slices","25.974","0"
"138064","2709063","","5","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138063","2709063","","4","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138062","2709063","","3","25.0","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","25.0","0"
"138060","2709063","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138069","2709064","","5","0.333","2014","Spices, cumin seed","TS","21000","1 tablespoon","0.666","0"
"138073","2709064","","9","1.0","9153","Lemon juice from concentrate, canned or bottled","","62579","1 dash","2.3","0"
"138075","2709064","","11","1.0","11297","Parsley, fresh","GM","0","NONE","1.0","3006"
"138068","2709064","","4","0.75","82104000","Olive oil","C","10205","1 cup","168.0","0"
"138065","2709064","","1","440.0","11282","Onions, raw","GM","0","NONE","440.0","3464"
"138074","2709064","","10","9.25","11974","Grape leaves, raw","WO","0","NONE","262.238","3006"
"138072","2709064","","8","1.0","2030","Spices, pepper, black","","62579","1 dash","0.1","0"
"138076","2709064","","12","1.0","14429","Beverages, water, tap, municipal","C","10205","1 cup","237.0","0"
"138067","2709064","","3","0.667","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","123.395","432"
"138071","2709064","","7","225.0","11291","Onions, spring or scallions (includes tops and bulb), raw","GM","0","NONE","225.0","3464"
"138066","2709064","","2","1.0","2047","Salt, table","TS","10205","1 cup","6.0","0"
"138070","2709064","","6","2.667","2029","Spices, parsley, dried","TB","21000","1 tablespoon","3.467","0"
"138082","2709065","","6","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138080","2709065","","4","0.111","11531","Tomatoes, red, ripe, canned, packed in tomato juice","","10205","1 cup","26.64","0"
"138077","2709065","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138078","2709065","","2","0.222","11125","Carrots, cooked, boiled, drained, without salt","","62554","1/2 cup slices","17.316","0"
"138079","2709065","","3","17.0","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","17.0","0"
"138081","2709065","","5","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138083","2709066","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138086","2709066","","4","0.111","11531","Tomatoes, red, ripe, canned, packed in tomato juice","","10205","1 cup","26.64","0"
"138085","2709066","","3","17.0","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","17.0","0"
"138087","2709066","","5","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138084","2709066","","2","0.222","11125","Carrots, cooked, boiled, drained, without salt","","62554","1/2 cup slices","17.316","0"
"138091","2709067","","4","0.111","11531","Tomatoes, red, ripe, canned, packed in tomato juice","","10205","1 cup","26.64","0"
"138089","2709067","","2","0.222","11125","Carrots, cooked, boiled, drained, without salt","","62554","1/2 cup slices","17.316","0"
"138088","2709067","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138090","2709067","","3","17.0","99997220","Broccoli, cooked, as ingredient","GM","0","NONE","17.0","0"
"138093","2709067","","6","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138092","2709067","","5","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138098","2709068","","5","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138096","2709068","","3","0.222","11334","Peppers, sweet, green, cooked, boiled, drained, without salt","","62556","1/2 cup, chopped","15.096","0"
"138095","2709068","","2","14.0","99997545","Green beans, cooked, as ingredient","GM","0","NONE","14.0","0"
"138097","2709068","","4","0.111","11283","Onions, cooked, boiled, drained, without salt","","10205","1 cup","23.31","0"
"138094","2709068","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138099","2709068","","6","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138103","2709069","","4","0.111","11283","Onions, cooked, boiled, drained, without salt","","10205","1 cup","23.31","0"
"138102","2709069","","3","0.222","11334","Peppers, sweet, green, cooked, boiled, drained, without salt","","62556","1/2 cup, chopped","15.096","0"
"138104","2709069","","5","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138101","2709069","","2","14.0","99997545","Green beans, cooked, as ingredient","GM","0","NONE","14.0","0"
"138100","2709069","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138108","2709070","","4","0.111","11283","Onions, cooked, boiled, drained, without salt","","10205","1 cup","23.31","0"
"138105","2709070","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138110","2709070","","6","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138109","2709070","","5","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138107","2709070","","3","0.222","11334","Peppers, sweet, green, cooked, boiled, drained, without salt","","62556","1/2 cup, chopped","15.096","0"
"138106","2709070","","2","14.0","99997545","Green beans, cooked, as ingredient","GM","0","NONE","14.0","0"
"138113","2709071","","3","2.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","316.0","434"
"138114","2709071","","4","50.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","50.0","103"
"138116","2709071","","6","4.7","2047","Salt, table","GM","0","NONE","4.7","0"
"138111","2709071","","1","0.5","11291","Onions, spring or scallions (includes tops and bulb), raw","C","21025","1 tablespoon, chopped","48.0","3465"
"138115","2709071","","5","25.625","4615","Shortening, vegetable, household, composite","GM","0","NONE","25.625","0"
"138112","2709071","","2","1.0","11143","Celery, raw","C","21000","1 tablespoon","120.0","3785"
"138122","2709072","","6","11.25","18069","Bread, white, commercially prepared","GM","0","NONE","11.25","304"
"138119","2709072","","3","0.25","11143","Celery, raw","C","21000","1 tablespoon","30.0","3771"
"138121","2709072","","5","123.0","21500100","Beef, ground","GM","0","NONE","123.0","770"
"138123","2709072","","7","0.25","2047","Salt, table","TS","10205","1 cup","1.5","0"
"138120","2709072","","4","0.5","1009","Cheese, cheddar","CP","10159","1 cup, shredded","56.5","1"
"138117","2709072","","1","296.0","11333","Peppers, bell, green, raw","GM","0","NONE","296.0","3771"
"138118","2709072","","2","3.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","42.0","0"
"138128","2709073","","5","2.0","11143","Celery, raw","TB","21000","1 tablespoon","15.0","3771"
"138124","2709073","","1","296.0","11333","Peppers, bell, green, raw","GM","0","NONE","296.0","3784"
"138131","2709073","","8","0.25","2030","Spices, pepper, black","TS","22000","1 teaspoon","0.525","0"
"138133","2709073","","10","0.5","1009","Cheese, cheddar","CP","10159","1 cup, shredded","56.5","1"
"138129","2709073","","6","3.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","42.0","0"
"138130","2709073","","7","68.25","6972","Sauce, tomato chili sauce, bottled, with salt","GM","0","NONE","68.25","3751"
"138132","2709073","","9","50.0","1123","Eggs, Grade A, Large, egg whole","GM","0","NONE","50.0","101"
"138127","2709073","","4","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","158.0","432"
"138125","2709073","","2","0.25","2047","Salt, table","TS","10205","1 cup","1.5","0"
"138126","2709073","","3","123.0","21500100","Beef, ground","GM","0","NONE","123.0","770"
"138136","2709074","","3","0.25","11143","Celery, raw","C","21000","1 tablespoon","30.0","3771"
"138134","2709074","","1","296.0","11333","Peppers, bell, green, raw","GM","0","NONE","296.0","3771"
"138137","2709074","","4","0.5","1009","Cheese, cheddar","CP","10159","1 cup, shredded","56.5","1"
"138140","2709074","","7","0.25","2047","Salt, table","TS","10205","1 cup","1.5","0"
"138135","2709074","","2","3.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","42.0","0"
"138139","2709074","","6","11.25","18069","Bread, white, commercially prepared","GM","0","NONE","11.25","304"
"138138","2709074","","5","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","158.0","434"
"138147","2709075","","7","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0"
"138144","2709075","","4","1.0","11283","Onions, cooked, boiled, drained, without salt","TB","10205","1 cup","13.125","3468"
"138148","2709075","","8","0.125","2030","Spices, pepper, black","TS","22000","1 teaspoon","0.263","0"
"138146","2709075","","6","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138141","2709075","","1","142.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","142.0","3751"
"138142","2709075","","2","0.333","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","52.614","434"
"138143","2709075","","3","30.75","21500100","Beef, ground","GM","0","NONE","30.75","770"
"138145","2709075","","5","1.0","11334","Peppers, sweet, green, cooked, boiled, drained, without salt","TB","21000","1 tablespoon","8.5","3788"
"138149","2709076","","1","142.0","11529","Tomatoes, red, ripe, raw, year round average","GM","0","NONE","142.0","3751"
"138155","2709076","","7","0.125","2030","Spices, pepper, black","TS","22000","1 teaspoon","0.263","0"
"138154","2709076","","6","0.125","2047","Salt, table","TS","10205","1 cup","0.75","0"
"138151","2709076","","3","26.2","99997510","Onions, cooked, as ingredient","GM","0","NONE","26.2","3468"
"138153","2709076","","5","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138152","2709076","","4","17.0","99997520","Green pepper, cooked, as ingredient","GM","0","NONE","17.0","3788"
"138150","2709076","","2","79.0","20045","Rice, white, long-grain, regular, enriched, cooked","GM","0","NONE","79.0","434"
"138158","2709077","","3","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0"
"138156","2709077","","1","6.0","32002","Rice and vermicelli mix, rice pilaf flavor, unprepared","WO","0","NONE","170.1","432"
"138157","2709077","","2","1.75","14411","Beverages, water, tap, drinking","C","10205","1 cup","414.75","0"
"138163","2709078","","5","4.0","11215","Garlic, raw","","60581","1 clove","12.0","3460"
"138164","2709078","","6","74.5","11333","Peppers, bell, green, raw","GM","0","NONE","74.5","3785"
"138167","2709078","","9","1.0","2047","Salt, table","TS","10205","1 cup","6.0","0"
"138165","2709078","","7","1.0","2042","Spices, thyme, dried","TS","21000","1 tablespoon","0.9","0"
"138166","2709078","","8","240.0","11282","Onions, raw","GM","0","NONE","240.0","3460"
"138159","2709078","","1","2.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","28.0","0"
"138161","2709078","","3","2.0","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","370.0","432"
"138160","2709078","","2","0.5","5022","Chicken, broilers or fryers, giblets, cooked, simmered","LB","0","NONE","226.8","864"
"138162","2709078","","4","4.0","6194","Soup, chicken broth, ready-to-serve","C","10205","1 cup","960.0","0"
"138168","2709078","","10","1.0","2030","Spices, pepper, black","TS","21000","1 tablespoon","2.133","0"
"138169","2709079","","1","185.0","20044","Rice, white, long-grain, regular, raw, enriched","GM","0","NONE","185.0","432"
"138175","2709079","","7","5.0","24100000","Chicken, NS as to part and cooking method, NS as to skin eaten","GM","0","NONE","5.0","0"
"138170","2709079","","2","5.5","2047","Salt, table","GM","0","NONE","5.5","0"
"138177","2709079","","9","3.0","20081","Flour, wheat, all-purpose, enriched, bleached","GM","0","NONE","3.0","302"
"138173","2709079","","5","5.5","20027","Cornstarch","GM","0","NONE","5.5","0"
"138171","2709079","","3","5.5","19350","Syrups, corn, light","GM","0","NONE","5.5","0"
"138176","2709079","","8","4.8","82101000","Vegetable oil, NFS","GM","0","NONE","4.8","0"
"138174","2709079","","6","2.75","14411","Beverages, water, tap, drinking","C","10205","1 cup","651.75","0"
"138179","2709079","","11","0.5","2029","Spices, parsley, dried","GM","0","NONE","0.5","0"
"138180","2709079","","12","2.0","81102010","Margarine, stick","TB","10205","1 cup","28.0","0"
"138172","2709079","","4","5.5","4542","Fat, chicken","GM","0","NONE","5.5","0"
"138178","2709079","","10","1.5","2043","Spices, turmeric, ground","GM","0","NONE","1.5","0"
"138182","2709080","","2","110.0","14411","Beverages, water, tap, drinking","GM","0","NONE","110.0","0"
"138181","2709080","","1","57.0","32024","Rice mix, cheese flavor, dry mix, unprepared","GM","0","NONE","57.0","431"
"138185","2709081","","3","100.2","20036","Rice, brown, long grain, unenriched, raw","GM","0","NONE","100.2","432"
"138187","2709081","","5","5.1","2047","Salt, table","GM","0","NONE","5.1","0"
"138186","2709081","","4","83.4","20088","Wild rice, raw","GM","0","NONE","83.4","432"
"138184","2709081","","2","1.0","81102010","Margarine, stick","TB","10205","1 cup","14.0","0"
"138183","2709081","","1","2.25","14411","Beverages, water, tap, drinking","C","10205","1 cup","533.25","0"
"138188","2709081","","6","0.13","2029","Spices, parsley, dried","GM","0","NONE","0.13","0"
"138191","2709082","","3","2.5","14411","Beverages, water, tap, drinking","C","10205","1 cup","592.5","0"
"138190","2709082","","2","2.0","81102010","Margarine, stick","TB","10205","1 cup","28.0","0"
"138189","2709082","","1","6.2","22998","RICE-A-RONI, chicken flavor, unprepared","WO","0","NONE","175.77","432"
"138193","2709083","","2","2.0","81102010","Margarine, stick","TB","10205","1 cup","28.0","0"
"138200","2709083","","9","1.5","19335","Sugars, granulated","GM","0","NONE","1.5","0"
"138192","2709083","","1","3.0","14429","Beverages, water, tap, municipal","C","10205","1 cup","711.0","0"
"138198","2709083","","7","4.0","2029","Spices, parsley, dried","GM","0","NONE","4.0","0"
"138199","2709083","","8","4.0","1091","Milk, dry, nonfat, regular, without added vitamin A and vitamin D","GM","0","NONE","4.0","2152"
"138197","2709083","","6","5.0","1001","Butter, stick, salted","GM","0","NONE","5.0","0"
"138201","2709083","","10","1.5","2020","Spices, garlic powder","GM","0","NONE","1.5","0"
"138202","2709083","","11","1.0","16122","Soy protein isolate","GM","0","NONE","1.0","0"
"138196","2709083","","5","2.6","2047","Salt, table","GM","0","NONE","2.6","0"
"138194","2709083","","3","90.0","20044","Rice, white, long-grain, regular, raw, enriched","GM","0","NONE","90.0","432"
"138195","2709083","","4","90.0","20120","Pasta, dry, enriched","GM","0","NONE","90.0","384"
"138203","2709084","","1","100.0","36417","Restaurant, Mexican, spanish rice","GM","0","NONE","100.0","0"
"138213","2709085","","10","2.0","10862","Pork, cured, bacon, pre-sliced, cooked, pan-fried","","61410","1 medium slice (yield after cooking)","16.0","0"
"138204","2709085","","1","1.0","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","185.0","431"
"138210","2709085","","7","0.25","2047","Salt, table","TS","10205","1 cup","1.5","0"
"138211","2709085","","8","1.75","6194","Soup, chicken broth, ready-to-serve","C","10205","1 cup","420.0","0"
"138205","2709085","","2","80.0","11282","Onions, raw","GM","0","NONE","80.0","3785"
"138208","2709085","","5","1.0","11215","Garlic, raw","","60581","1 clove","3.0","3785"
"138206","2709085","","3","74.5","11333","Peppers, bell, green, raw","GM","0","NONE","74.5","3785"
"138209","2709085","","6","1.0","82101000","Vegetable oil, NFS","TB","10205","1 cup","14.0","0"
"138212","2709085","","9","0.5","2028","Spices, paprika","TS","21000","1 tablespoon","1.15","0"
"138207","2709085","","4","1.0","11531","Tomatoes, red, ripe, canned, packed in tomato juice","C","10205","1 cup","240.0","3751"
"138217","2709086","","4","1.0","11531","Tomatoes, red, ripe, canned, packed in tomato juice","","10205","1 cup","240.0","3751"
"138220","2709086","","7","1.75","6194","Soup, chicken broth, ready-to-serve","","10205","1 cup","420.0","0"
"138221","2709086","","8","0.5","2028","Spices, paprika","","22000","1 teaspoon","1.05","0"
"138215","2709086","","2","80.0","11282","Onions, raw","GM","0","NONE","80.0","3785"
"138222","2709086","","9","2.0","10862","Pork, cured, bacon, pre-sliced, cooked, pan-fried","","61410","1 medium slice (yield after cooking)","16.0","0"
"138218","2709086","","5","1.0","11215","Garlic, raw","","60581","1 clove","3.0","3785"
"138216","2709086","","3","74.5","11333","Peppers, bell, green, raw","GM","0","NONE","74.5","3785"
"138214","2709086","","1","1.0","20044","Rice, white, long-grain, regular, raw, enriched","","10205","1 cup","185.0","431"
"138219","2709086","","6","0.25","2047","Salt, table","","22000","1 teaspoon","1.5","0"
"138232","2709087","","10","2.0","10862","Pork, cured, bacon, pre-sliced, cooked, pan-fried","","61410","1 medium slice (yield after cooking)","16.0","0"
"138228","2709087","","6","1.0","82101000","Vegetable oil, NFS","","21000","1 tablespoon","14.0","0"
"138225","2709087","","3","74.5","11333","Peppers, bell, green, raw","GM","0","NONE","74.5","3785"
"138231","2709087","","9","0.5","2028","Spices, paprika","","22000","1 teaspoon","1.05","0"
"138224","2709087","","2","80.0","11282","Onions, raw","GM","0","NONE","80.0","3785"
"138229","2709087","","7","0.25","2047","Salt, table","","22000","1 teaspoon","1.5","0"
"138226","2709087","","4","1.0","11531","Tomatoes, red, ripe, canned, packed in tomato juice","","10205","1 cup","240.0","3751"
"138223","2709087","","1","1.0","20044","Rice, white, long-grain, regular, raw, enriched","","10205","1 cup","185.0","431"
"138227","2709087","","5","1.0","11215","Garlic, raw","","60581","1 clove","3.0","3785"
"138230","2709087","","8","1.75","6194","Soup, chicken broth, ready-to-serve","","10205","1 cup","420.0","0"
"138234","2709088","","2","80.0","11282","Onions, raw","GM","0","NONE","80.0","3785"
"138233","2709088","","1","1.0","20044","Rice, white, long-grain, regular, raw, enriched","","10205","1 cup","185.0","431"
"138241","2709088","","9","0.5","2028","Spices, paprika","","22000","1 teaspoon","1.05","0"
"138243","2709088","","11","340.0","21500100","Beef, ground","GM","0","NONE","340.0","0"
"138237","2709088","","5","1.0","11215","Garlic, raw","","60581","1 clove","3.0","3785"
"138235","2709088","","3","74.5","11333","Peppers, bell, green, raw","GM","0","NONE","74.5","3785"
"138236","2709088","","4","1.0","11531","Tomatoes, red, ripe, canned, packed in tomato juice","","10205","1 cup","240.0","3751"
"138242","2709088","","10","2.0","10862","Pork, cured, bacon, pre-sliced, cooked, pan-fried","","61410","1 medium slice (yield after cooking)","16.0","0"
"138239","2709088","","7","0.25","2047","Salt, table","","22000","1 teaspoon","1.5","0"
"138240","2709088","","8","1.75","6194","Soup, chicken broth, ready-to-serve","","10205","1 cup","420.0","0"
"138238","2709088","","6","1.0","82101000","Vegetable oil, NFS","","21000","1 tablespoon","14.0","0"
"138249","2709089","","6","2.0","6075","Soup, beef broth or bouillon, powder, dry","","60641","1 cube","7.2","0"
"138248","2709089","","5","2.0","14429","Beverages, water, tap, municipal","C","10205","1 cup","474.0","0"
"138251","2709089","","8","1.0","2047","Salt, table","TS","10205","1 cup","6.0","0"
"138247","2709089","","4","0.75","20044","Rice, white, long-grain, regular, raw, enriched","C","10205","1 cup","138.75","432"
"138250","2709089","","7","0.25","18079","Bread, crumbs, dry, grated, plain","C","10205","1 cup","27.0","0"
"138245","2709089","","2","0.5","11143","Celery, raw","C","21000","1 tablespoon","60.0","3785"
"138244","2709089","","1","40.0","11282","Onions, raw","GM","0","NONE","40.0","3465"
"138246","2709089","","3","2.0","81102010","Margarine, stick","TB","10205","1 cup","28.0","0"
"138253","2709090","","2","0.25","9298","Raisins, dark, seedless (Includes foods for USDA's Food Distribution Program)","C","10206","1 cup  (not packed)","36.25","0"
"138255","2709090","","4","2.25","81102010","Margarine, stick","TS","10205","1 cup","10.5","0"
"138254","2709090","","3","0.667","2047","Salt, table","TS","10205","1 cup","4.002","0"
"138252","2709090","","1","2.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","316.0","0"
"138256","2709091","","1","2.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","316.0","0"
"138258","2709091","","3","540.0","9266","Pineapple, raw","GM","0","NONE","540.0","0"
"138260","2709091","","5","0.25","19336","Sugars, powdered","C","10205","1 cup","30.0","0"
"138257","2709091","","2","1.0","19116","Candies, marshmallows","C","10205","1 cup","40.0","0"
"138261","2709091","","6","6.0","9328","Maraschino cherries, canned, drained","","60550","1 cherry","25.8","0"
"138259","2709091","","4","238.0","1053","Cream, heavy","GM","0","NONE","238.0","0"
"138264","2709092","","3","0.3333","1164","Cheese sauce, prepared from recipe","","10205","1 cup","80.992","0"
"138262","2709092","","1","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","158.0","0"
"138263","2709092","","2","0.1667","2047","Salt, table","TS","10205","1 cup","1.0","0"
"138265","2709092","","4","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138268","2709093","","3","0.3333","1164","Cheese sauce, prepared from recipe","","10205","1 cup","80.992","0"
"138266","2709093","","1","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","158.0","0"
"138267","2709093","","2","0.1667","2047","Salt, table","TS","10205","1 cup","1.0","0"
"138272","2709094","","4","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138271","2709094","","3","0.3333","1164","Cheese sauce, prepared from recipe","","10205","1 cup","80.992","0"
"138270","2709094","","2","0.1667","2047","Salt, table","TS","10205","1 cup","1.0","0"
"138269","2709094","","1","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","C","10205","1 cup","158.0","0"
"138274","2709095","","2","0.333","6119","Gravy, chicken, canned or bottled, ready-to-serve","","10205","1 cup","79.92","0"
"138275","2709095","","3","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138276","2709095","","4","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138273","2709095","","1","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","","10205","1 cup","158.0","0"
"138278","2709096","","2","0.333","6119","Gravy, chicken, canned or bottled, ready-to-serve","","10205","1 cup","79.92","0"
"138279","2709096","","3","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138277","2709096","","1","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","","10205","1 cup","158.0","0"
"138283","2709097","","4","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138281","2709097","","2","0.333","6119","Gravy, chicken, canned or bottled, ready-to-serve","","10205","1 cup","79.92","0"
"138280","2709097","","1","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","","10205","1 cup","158.0","0"
"138282","2709097","","3","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138285","2709098","","2","0.333","28520000","Gravy, made with soy sauce","","10205","1 cup","79.92","0"
"138284","2709098","","1","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","","10205","1 cup","158.0","0"
"138287","2709098","","4","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138286","2709098","","3","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138288","2709099","","1","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","","10205","1 cup","158.0","0"
"138289","2709099","","2","0.333","28520000","Gravy, made with soy sauce","","10205","1 cup","79.92","0"
"138290","2709099","","3","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138292","2709100","","2","0.333","28520000","Gravy, made with soy sauce","","10205","1 cup","79.92","0"
"138291","2709100","","1","1.0","20045","Rice, white, long-grain, regular, enriched, cooked","","10205","1 cup","158.0","0"
"138293","2709100","","3","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138294","2709100","","4","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138297","2709101","","3","0.3333","1164","Cheese sauce, prepared from recipe","","10205","1 cup","80.992","0"
"138296","2709101","","2","0.1667","2047","Salt, table","TS","10205","1 cup","1.0","0"
"138298","2709101","","4","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138295","2709101","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","195.0","0"
"138299","2709102","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","195.0","0"
"138301","2709102","","3","0.3333","1164","Cheese sauce, prepared from recipe","","10205","1 cup","80.992","0"
"138300","2709102","","2","0.1667","2047","Salt, table","TS","10205","1 cup","1.0","0"
"138303","2709103","","2","0.1667","2047","Salt, table","TS","10205","1 cup","1.0","0"
"138304","2709103","","3","0.3333","1164","Cheese sauce, prepared from recipe","","10205","1 cup","80.992","0"
"138305","2709103","","4","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138302","2709103","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","C","10205","1 cup","195.0","0"
"138308","2709104","","3","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138309","2709104","","4","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138307","2709104","","2","0.333","6119","Gravy, chicken, canned or bottled, ready-to-serve","","10205","1 cup","79.92","0"
"138306","2709104","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138311","2709105","","2","0.333","6119","Gravy, chicken, canned or bottled, ready-to-serve","","10205","1 cup","79.92","0"
"138310","2709105","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138312","2709105","","3","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138315","2709106","","3","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138313","2709106","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138314","2709106","","2","0.333","6119","Gravy, chicken, canned or bottled, ready-to-serve","","10205","1 cup","79.92","0"
"138316","2709106","","4","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138319","2709107","","3","1.0","82101000","Vegetable oil, NFS","TS","10205","1 cup","4.667","0"
"138318","2709107","","2","0.333","28520000","Gravy, made with soy sauce","","10205","1 cup","79.92","0"
"138317","2709107","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138320","2709107","","4","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138322","2709108","","2","0.333","28520000","Gravy, made with soy sauce","","10205","1 cup","79.92","0"
"138323","2709108","","3","0.167","2047","Salt, table","","22000","1 teaspoon","1.002","0"
"138321","2709108","","1","1.0","20037","Rice, brown, long-grain, cooked (Includes foods for USDA's Food Distribution Program)","","10205","1 cup","195.0","0"
"138325","2709109","","2","0.333","28520000","Gravy, made with soy sauce","","10205","1 cup","79.92","0"
