"id","fdc_id","seq_num","food_attribute_type_id","name","value"
"3306482","2709467","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322908","2709468","","1002","","Moisture change: 0%"
"3306483","2709468","","999","WWEIA Category number","6804"
"3316296","2709468","1","1001","","other place"
"3306484","2709468","","999","WWEIA Category description","French fries and other fried white potatoes"
"3316297","2709468","2","1001","","chili with cheese"
"3316299","2709469","5","1001","","fried or baked"
"3316300","2709469","6","1001","","home or store"
"3322909","2709469","","1002","","Moisture change: 0%"
"3316298","2709469","4","1001","","fresh or frozen"
"3306485","2709469","","999","WWEIA Category number","6804"
"3306486","2709469","","999","WWEIA Category description","French fries and other fried white potatoes"
"3306488","2709470","","999","WWEIA Category description","French fries and other fried white potatoes"
"3316303","2709470","5","1001","","home or store"
"3316301","2709470","3","1001","","fresh or frozen"
"3306487","2709470","","999","WWEIA Category number","6804"
"3316302","2709470","4","1001","","fried or baked"
"3322910","2709470","","1002","","Moisture change: 0%"
"3316304","2709471","3","1001","","fresh or frozen"
"3316306","2709471","5","1001","","home or store"
"3316305","2709471","4","1001","","fried or baked"
"3322911","2709471","","1002","","Moisture change: 0%"
"3306489","2709471","","999","WWEIA Category number","6804"
"3306490","2709471","","999","WWEIA Category description","French fries and other fried white potatoes"
"3306491","2709472","","999","WWEIA Category number","6804"
"3322912","2709472","","1002","","Moisture change: 0%"
"3306492","2709472","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322913","2709473","","1002","","Moisture change: 0%"
"3306493","2709473","","999","WWEIA Category number","6804"
"3306494","2709473","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322914","2709474","","1002","","Moisture change: 0%"
"3306496","2709474","","999","WWEIA Category description","French fries and other fried white potatoes"
"3316307","2709474","1","1001","","cottage style"
"3316309","2709474","3","1001","","German fried"
"3306495","2709474","","999","WWEIA Category number","6804"
"3316308","2709474","2","1001","","fried"
"3316310","2709475","1","1001","","refrigerated"
"3306498","2709475","","999","WWEIA Category description","French fries and other fried white potatoes"
"3316312","2709475","3","1001","","frozen"
"3316314","2709475","5","1001","","from school"
"3306497","2709475","","999","WWEIA Category number","6804"
"3322915","2709475","","1002","","Moisture change: 0%"
"3316311","2709475","2","1001","","microwavable"
"3316313","2709475","4","1001","","dry mix"
"3316316","2709476","3","1001","","green or red peppers and onions"
"3306500","2709476","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322916","2709476","","1002","","Moisture change: 0%"
"3316315","2709476","1","1001","","Potatoes O'Brien"
"3306499","2709476","","999","WWEIA Category number","6804"
"3306501","2709477","","999","WWEIA Category number","6804"
"3306502","2709477","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322917","2709477","","1002","","Moisture change: 0%"
"3306504","2709478","","999","WWEIA Category description","French fries and other fried white potatoes"
"3306503","2709478","","999","WWEIA Category number","6804"
"3322918","2709478","","1002","","Moisture change: 0%"
"3306506","2709479","","999","WWEIA Category description","French fries and other fried white potatoes"
"3306505","2709479","","999","WWEIA Category number","6804"
"3322919","2709479","","1002","","Moisture change: 0%"
"3322920","2709480","","1002","","Moisture change: 0%"
"3306508","2709480","","999","WWEIA Category description","French fries and other fried white potatoes"
"3306507","2709480","","999","WWEIA Category number","6804"
"3322921","2709481","","1002","","Moisture change: 0%"
"3306510","2709481","","999","WWEIA Category description","French fries and other fried white potatoes"
"3306509","2709481","","999","WWEIA Category number","6804"
"3316317","2709482","1","1001","","home fries"
"3316318","2709482","2","1001","","with or without cheese"
"3306511","2709482","","999","WWEIA Category number","6804"
"3306512","2709482","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322922","2709482","","1002","","Moisture change: 0%"
"3322923","2709483","","1002","","Moisture change: 0%"
"3306513","2709483","","999","WWEIA Category number","6804"
"3306514","2709483","","999","WWEIA Category description","French fries and other fried white potatoes"
"3306515","2709484","","999","WWEIA Category number","6804"
"3306516","2709484","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322924","2709484","","1002","","Moisture change: 0%"
"3306518","2709485","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322925","2709485","","1002","","Moisture change: 0%"
"3306517","2709485","","999","WWEIA Category number","6804"
"3316319","2709485","1","1001","","with or without cheese"
"3316321","2709486","2","1001","","microwavable"
"3316320","2709486","1","1001","","refrigerated"
"3316322","2709486","3","1001","","frozen"
"3306519","2709486","","999","WWEIA Category number","6804"
"3322926","2709486","","1002","","Moisture change: 0%"
"3306520","2709486","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322927","2709487","","1002","","Moisture change: 0%"
"3316324","2709487","2","1001","","microwavable"
"3316323","2709487","1","1001","","refrigerated"
"3316325","2709487","3","1001","","frozen"
"3306521","2709487","","999","WWEIA Category number","6804"
"3306522","2709487","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322928","2709488","","1002","","Moisture change: 0%"
"3306523","2709488","","999","WWEIA Category number","6804"
"3306524","2709488","","999","WWEIA Category description","French fries and other fried white potatoes"
"3316326","2709489","1","1001","","sour cream"
"3306525","2709489","","999","WWEIA Category number","6804"
"3316327","2709489","2","1001","","salsa"
"3322929","2709489","","1002","","Moisture change: 0%"
"3306526","2709489","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322930","2709490","","1002","","Moisture change: 0%"
"3316328","2709490","1","1001","","sour cream"
"3316329","2709490","2","1001","","salsa"
"3306527","2709490","","999","WWEIA Category number","6804"
"3306528","2709490","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322931","2709491","","1002","","Moisture change: 0%"
"3306529","2709491","","999","WWEIA Category number","6804"
"3306530","2709491","","999","WWEIA Category description","French fries and other fried white potatoes"
"3306531","2709492","","999","WWEIA Category number","6806"
"3306532","2709492","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322932","2709492","","1002","","Moisture change: 0%"
"3306534","2709493","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322933","2709493","","1002","","Moisture change: 0%"
"3306533","2709493","","999","WWEIA Category number","6806"
"3306535","2709494","","999","WWEIA Category number","6806"
"3306536","2709494","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322934","2709494","","1002","","Moisture change: 0%"
"3306538","2709495","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316331","2709495","2","1001","","microwavable"
"3316332","2709495","3","1001","","frozen"
"3316330","2709495","1","1001","","refrigerated"
"3322935","2709495","","1002","","Moisture change: 0%"
"3306537","2709495","","999","WWEIA Category number","6806"
"3316335","2709496","3","1001","","cream"
"3306540","2709496","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316334","2709496","2","1001","","sour cream"
"3316333","2709496","1","1001","","with water"
"3322936","2709496","","1002","","Moisture change: 0%"
"3306539","2709496","","999","WWEIA Category number","6806"
"3306541","2709497","","999","WWEIA Category number","6806"
"3322937","2709497","","1002","","Moisture change: 0%"
"3316336","2709497","1","1001","","with water"
"3316337","2709497","2","1001","","sour cream"
"3316338","2709497","3","1001","","cream"
"3306542","2709497","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316339","2709498","1","1001","","with water"
"3316342","2709498","4","1001","","cream"
"3316340","2709498","2","1001","","cheese"
"3306543","2709498","","999","WWEIA Category number","6806"
"3306544","2709498","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322938","2709498","","1002","","Moisture change: 0%"
"3316341","2709498","3","1001","","sour cream"
"3306545","2709499","","999","WWEIA Category number","6806"
"3306546","2709499","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322939","2709499","","1002","","Moisture change: 0%"
"3306547","2709500","","999","WWEIA Category number","6806"
"3306548","2709500","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322940","2709500","","1002","","Moisture change: 0%"
"3322941","2709501","","1002","","Moisture change: 0%"
"3306549","2709501","","999","WWEIA Category number","6806"
"3306550","2709501","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322942","2709502","","1002","","Moisture change: 0%"
"3306552","2709502","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3306551","2709502","","999","WWEIA Category number","6806"
"3316343","2709502","1","1001","","with gravy"
"3306554","2709503","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322943","2709503","","1002","","Moisture change: 0%"
"3306553","2709503","","999","WWEIA Category number","6806"
"3316345","2709504","2","1001","","sour cream"
"3322944","2709504","","1002","","Moisture change: 0%"
"3306556","2709504","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316344","2709504","1","1001","","with water"
"3306555","2709504","","999","WWEIA Category number","6806"
"3316346","2709504","3","1001","","cream"
"3316348","2709505","2","1001","","sour cream"
"3306558","2709505","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322945","2709505","","1002","","Moisture change: 0%"
"3316349","2709505","3","1001","","cream"
"3316347","2709505","1","1001","","with water"
"3306557","2709505","","999","WWEIA Category number","6806"
"3316353","2709506","4","1001","","cream"
"3322946","2709506","","1002","","Moisture change: 0%"
"3306560","2709506","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316350","2709506","1","1001","","with water"
"3316352","2709506","3","1001","","sour cream"
"3316351","2709506","2","1001","","cheese"
"3306559","2709506","","999","WWEIA Category number","6806"
"3322947","2709507","","1002","","Moisture change: 0%"
"3306562","2709507","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3306561","2709507","","999","WWEIA Category number","6806"
"3316354","2709507","1","1001","","refrigerated, microwavable, frozen"
"3316358","2709508","4","1001","","cream"
"3316356","2709508","2","1001","","microwavable"
"3322948","2709508","","1002","","Moisture change: 0%"
"3316357","2709508","3","1001","","frozen"
"3316355","2709508","1","1001","","refrigerated"
"3316359","2709508","5","1001","","sour cream"
"3306563","2709508","","999","WWEIA Category number","6806"
"3306564","2709508","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316363","2709509","4","1001","","refrigerated, microwavable, frozen"
"3316361","2709509","2","1001","","cream"
"3316360","2709509","1","1001","","with cheese"
"3306565","2709509","","999","WWEIA Category number","6806"
"3322949","2709509","","1002","","Moisture change: 0%"
"3316362","2709509","3","1001","","sour cream"
"3306566","2709509","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316364","2709510","1","1001","","potato croquettes"
"3306568","2709510","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322950","2709510","","1002","","Moisture change: 0%"
"3306567","2709510","","999","WWEIA Category number","6804"
"3316365","2709510","2","1001","","potato cake"
"3316367","2709511","3","1001","","potato puffs"
"3306570","2709511","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322951","2709511","","1002","","Moisture change: 0%"
"3316366","2709511","2","1001","","tater tots"
"3306569","2709511","","999","WWEIA Category number","6804"
"3306571","2709512","","999","WWEIA Category number","6804"
"3316368","2709512","1","1001","","tater tots"
"3316369","2709512","2","1001","","potato puffs"
"3322952","2709512","","1002","","Moisture change: -5%"
"3306572","2709512","","999","WWEIA Category description","French fries and other fried white potatoes"
"3316370","2709512","3","1001","","other place"
"3322953","2709513","","1002","","Moisture change: 0%"
"3316371","2709513","1","1001","","tater tots"
"3306573","2709513","","999","WWEIA Category number","6804"
"3316372","2709513","2","1001","","potato puffs"
"3306574","2709513","","999","WWEIA Category description","French fries and other fried white potatoes"
"3316375","2709514","3","1001","","potato puffs"
"3316374","2709514","2","1001","","tater tots"
"3316373","2709514","1","1001","","home or store"
"3306575","2709514","","999","WWEIA Category number","6804"
"3322954","2709514","","1002","","Moisture change: -5%"
"3306576","2709514","","999","WWEIA Category description","French fries and other fried white potatoes"
"3306577","2709515","","999","WWEIA Category number","6804"
"3316378","2709515","3","1001","","potato puffs"
"3316377","2709515","2","1001","","tater tots"
"3306578","2709515","","999","WWEIA Category description","French fries and other fried white potatoes"
"3322955","2709515","","1002","","Moisture change: -5%"
"3316376","2709515","1","1001","","home or store"
"3316381","2709516","3","1001","","potato puffs"
"3306579","2709516","","999","WWEIA Category number","6804"
"3322956","2709516","","1002","","Moisture change: -5%"
"3306580","2709516","","999","WWEIA Category description","French fries and other fried white potatoes"
"3316380","2709516","2","1001","","tater tots"
"3316379","2709516","1","1001","","home or store"
"3316384","2709517","3","1001","","crispy crowns"
"3322957","2709517","","1002","","Moisture change: 0%"
"3306582","2709517","","999","WWEIA Category description","French fries and other fried white potatoes"
"3316382","2709517","1","1001","","home or store"
"3316386","2709517","5","1001","","NS as to fresh or frozen"
"3306581","2709517","","999","WWEIA Category number","6804"
"3316383","2709517","2","1001","","tater tots"
"3316385","2709517","4","1001","","potato puffs"
"3306584","2709518","","999","WWEIA Category description","White potatoes, baked or boiled"
"3316388","2709518","2","1001","","margarine"
"3316387","2709518","1","1001",""," NS as to peel eaten"
"3316389","2709518","3","1001","","twice baked"
"3306583","2709518","","999","WWEIA Category number","6802"
"3316390","2709518","4","1001","","stuffed"
"3322958","2709518","","1002","","Moisture change: 0%"
"3322959","2709519","","1002","","Moisture change: 0%"
"3316393","2709519","3","1001","","twice baked"
"3316392","2709519","2","1001","","butter or margarine"
"3316391","2709519","1","1001","","NS as to peel eaten"
"3316394","2709519","4","1001","","stuffed"
"3306585","2709519","","999","WWEIA Category number","6802"
"3306586","2709519","","999","WWEIA Category description","White potatoes, baked or boiled"
"3306588","2709520","","999","WWEIA Category description","White potatoes, baked or boiled"
"3316401","2709520","8","1001","","stuffed"
"3306587","2709520","","999","WWEIA Category number","6802"
"3316399","2709520","6","1001","","butter or margarine"
"3316400","2709520","7","1001","","twice baked"
"3316395","2709520","1","1001","","NS as to peel eaten"
"3322960","2709520","","1002","","Moisture change: 0%"
"3316396","2709520","3","1001","","cream cheese"
"3316397","2709520","4","1001","","cheese sauce"
"3316398","2709520","5","1001","","sour cream"
"3316407","2709521","6","1001","","cream cheese"
"3316409","2709521","8","1001","","sour cream"
"3316412","2709521","11","1001","","stuffed"
"3316402","2709521","1","1001","","NS as to peel eaten"
"3316405","2709521","4","1001","","ham"
"3316408","2709521","7","1001","","cheese sauce"
"3316403","2709521","2","1001","","bacon"
"3316406","2709521","5","1001","","cheese"
"3306590","2709521","","999","WWEIA Category description","White potatoes, baked or boiled"
"3322961","2709521","","1002","","Moisture change: 0%"
"3306589","2709521","","999","WWEIA Category number","6802"
"3316411","2709521","10","1001","","twice baked"
"3316410","2709521","9","1001","","butter or margarine"
"3316404","2709521","3","1001","","chicken"
"3316414","2709522","3","1001","","cheese sauce"
"3316419","2709522","8","1001","","cheese"
"3316420","2709522","9","1001","","cream cheese"
"3316413","2709522","1","1001","","NS as to peel eaten"
"3316418","2709522","7","1001","","stuffed"
"3316417","2709522","6","1001","","twice baked"
"3306591","2709522","","999","WWEIA Category number","6802"
"3306592","2709522","","999","WWEIA Category description","White potatoes, baked or boiled"
"3316416","2709522","5","1001","","butter or margarine"
"3316415","2709522","4","1001","","sour cream"
"3322962","2709522","","1002","","Moisture change: 0%"
"3316422","2709523","2","1001","","broccoli"
"3316423","2709523","3","1001","","cheese"
"3316421","2709523","1","1001","","NS as to peel eaten"
"3306594","2709523","","999","WWEIA Category description","White potatoes, baked or boiled"
"3316427","2709523","7","1001","","butter or margarine"
"3316425","2709523","5","1001","","cheese sauce"
"3316429","2709523","9","1001","","stuffed"
"3316426","2709523","6","1001","","sour cream"
"3316424","2709523","4","1001","","cream cheese"
"3322963","2709523","","1002","","Moisture change: 0%"
"3316428","2709523","8","1001","","twice baked"
"3306593","2709523","","999","WWEIA Category number","6802"
"3322964","2709524","","1002","","Moisture change: 0%"
"3306596","2709524","","999","WWEIA Category description","White potatoes, baked or boiled"
"3306595","2709524","","999","WWEIA Category number","6802"
"3316430","2709525","1","1001","","margarine"
"3316432","2709525","3","1001","","stuffed"
"3322965","2709525","","1002","","Moisture change: 0%"
"3306597","2709525","","999","WWEIA Category number","6802"
"3316431","2709525","2","1001","","twice baked"
"3306598","2709525","","999","WWEIA Category description","White potatoes, baked or boiled"
"3316433","2709526","1","1001","","butter or margarine"
"3322966","2709526","","1002","","Moisture change: 0%"
"3316434","2709526","2","1001","","twice baked"
"3306600","2709526","","999","WWEIA Category description","White potatoes, baked or boiled"
"3306599","2709526","","999","WWEIA Category number","6802"
"3316435","2709526","3","1001","","stuffed"
"3316441","2709527","7","1001","","stuffed"
"3316436","2709527","2","1001","","cream cheese"
"3316439","2709527","5","1001","","butter or margarine"
"3316437","2709527","3","1001","","cheese sauce"
"3316440","2709527","6","1001","","twice baked"
"3306602","2709527","","999","WWEIA Category description","White potatoes, baked or boiled"
"3306601","2709527","","999","WWEIA Category number","6802"
"3316438","2709527","4","1001","","sour cream"
"3322967","2709527","","1002","","Moisture change: 0%"
"3306604","2709528","","999","WWEIA Category description","White potatoes, baked or boiled"
"3316445","2709528","4","1001","","cheese"
"3306603","2709528","","999","WWEIA Category number","6802"
"3316449","2709528","8","1001","","butter or margarine"
"3322968","2709528","","1002","","Moisture change: 0%"
"3316444","2709528","3","1001","","ham"
"3316443","2709528","2","1001","","chicken"
"3316447","2709528","6","1001","","cheese sauce"
"3316448","2709528","7","1001","","sour cream"
"3316451","2709528","10","1001","","stuffed"
"3316450","2709528","9","1001","","twice baked"
"3316446","2709528","5","1001","","cream cheese"
"3316442","2709528","1","1001","","bacon"
"3316454","2709529","4","1001","","butter or margarine"
"3316453","2709529","3","1001","","sour cream"
"3316452","2709529","2","1001","","cheese sauce"
"3316458","2709529","8","1001","","cream cheese"
"3316455","2709529","5","1001","","twice baked"
"3306606","2709529","","999","WWEIA Category description","White potatoes, baked or boiled"
"3316457","2709529","7","1001","","cheese"
"3316456","2709529","6","1001","","stuffed"
"3306605","2709529","","999","WWEIA Category number","6802"
"3322969","2709529","","1002","","Moisture change: 0%"
"3316464","2709530","6","1001","","butter or margarine"
"3316466","2709530","8","1001","","stuffed"
"3306608","2709530","","999","WWEIA Category description","White potatoes, baked or boiled"
"3306607","2709530","","999","WWEIA Category number","6802"
"3316463","2709530","5","1001","","sour cream"
"3316461","2709530","3","1001","","cream cheese"
"3316462","2709530","4","1001","","cheese sauce"
"3322970","2709530","","1002","","Moisture change: 0%"
"3316465","2709530","7","1001","","twice baked"
"3316460","2709530","2","1001","","cheese"
"3316459","2709530","1","1001","","broccoli"
"3316467","2709531","1","1001","","fast food / other place"
"3306610","2709531","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322971","2709531","","1002","","Moisture change: 0%"
"3306609","2709531","","999","WWEIA Category number","6806"
"3306612","2709532","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3306611","2709532","","999","WWEIA Category number","6806"
"3322972","2709532","","1002","","Moisture change: 0%"
"3316468","2709532","1","1001","","NS as to type of dressing"
"3306613","2709533","","999","WWEIA Category number","6806"
"3322973","2709533","","1002","","Moisture change: 0%"
"3306614","2709533","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316469","2709533","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"3306615","2709534","","999","WWEIA Category number","6806"
"3316470","2709534","1","1001","","Miracle Whip"
"3306616","2709534","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322974","2709534","","1002","","Moisture change: 0%"
"3316472","2709534","3","1001","","coleslaw dressing"
"3316471","2709534","2","1001","","imitation mayonnaise"
"3316473","2709534","4","1001","","""slaw"" dressing"
"3316479","2709535","6","1001","","Hellmann's Dijonnaise"
"3316478","2709535","5","1001","","light imitation mayonnaise"
"3306617","2709535","","999","WWEIA Category number","6806"
"3316476","2709535","3","1001","","light coleslaw dressing"
"3316474","2709535","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"3306618","2709535","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316477","2709535","4","1001","","light ""slaw"" dressing"
"3322975","2709535","","1002","","Moisture change: 0%"
"3316475","2709535","2","1001","","Miracle Whip Light"
"3316484","2709536","5","1001","","French made with sour cream"
"3316480","2709536","1","1001","","ranch dressing"
"3306619","2709536","","999","WWEIA Category number","6806"
"3316485","2709536","6","1001","","creamy bacon dressing"
"3316483","2709536","4","1001","","creamy Italian"
"3322976","2709536","","1002","","Moisture change: 0%"
"3316487","2709536","8","1001","","cream cheese dressing"
"3316490","2709536","11","1001","","caesar dressing"
"3316482","2709536","3","1001","","peppercorn dressing"
"3316486","2709536","7","1001","","creamy parmesan"
"3306620","2709536","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316481","2709536","2","1001","","ranch dip"
"3316488","2709536","9","1001","","sour cream"
"3316489","2709536","10","1001","","blue cheese or roquefort cheese dressing"
"3316493","2709537","3","1001","","light ranch dip"
"3316492","2709537","2","1001","","light ranch dressing"
"3316494","2709537","4","1001","","light peppercorn dressing"
"3316500","2709537","10","1001","","light sour cream"
"3316502","2709537","13","1001","","light creamy parmesan"
"3316497","2709537","7","1001","","light creamy bacon dressing"
"3316501","2709537","11","1001","","light blue or roquefort cheese dressing"
"3306622","2709537","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322977","2709537","","1002","","Moisture change: 0%"
"3316496","2709537","6","1001","","light French made with sour cream"
"3316495","2709537","5","1001","","light creamy Italian"
"3316491","2709537","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"3306621","2709537","","999","WWEIA Category number","6806"
"3316499","2709537","9","1001","","light cream cheese dressing"
"3316498","2709537","8","1001","","light caesar dressing"
"3316509","2709538","7","1001","","red wine, balsamic, or raspberry vinegar dressing"
"3316506","2709538","4","1001","","Champagne dressing"
"3316510","2709538","8","1001","","French dressing"
"3316508","2709538","6","1001","","onion or Vidalia onion dressing"
"3306624","2709538","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316505","2709538","3","1001","","Greek dressing"
"3316504","2709538","2","1001","","vinaigrette"
"3322978","2709538","","1002","","Moisture change: 0%"
"3316507","2709538","5","1001","","celery seed dressing"
"3316503","2709538","1","1001","","vinegar and oil"
"3306623","2709538","","999","WWEIA Category number","6806"
"3322979","2709539","","1002","","Moisture change: 0%"
"3316511","2709539","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"3306625","2709539","","999","WWEIA Category number","6806"
"3316513","2709539","8","1001","","light vinaigrette"
"3316516","2709539","11","1001","","light Champagne dressing"
"3316514","2709539","9","1001","","light Greek dressing"
"3306626","2709539","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316512","2709539","7","1001","","Newman's Own Light"
"3316517","2709539","12","1001","","light celery seed dressing"
"3316515","2709539","10","1001","","light onion or Vidalia onion dressing"
"3316519","2709540","2","1001","","fat free mayonnaise-type salad dressing"
"3322980","2709540","","1002","","Moisture change: 0%"
"3316520","2709540","3","1001","","fat free Italian dressing"
"3316522","2709540","5","1001","","fat free vinaigrette"
"3306628","2709540","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3306627","2709540","","999","WWEIA Category number","6806"
"3316521","2709540","4","1001","","any fat free creamy dressing"
"3316523","2709540","6","1001","","with no dressing"
"3316518","2709540","1","1001","","fat free mayonnaise"
"3306630","2709541","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322981","2709541","","1002","","Moisture change: 0%"
"3306629","2709541","","999","WWEIA Category number","6806"
"3316524","2709542","1","1001","","fast food / other place"
"3306632","2709542","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3306631","2709542","","999","WWEIA Category number","6806"
"3322982","2709542","","1002","","Moisture change: 0%"
"3322983","2709543","","1002","","Moisture change: 0%"
"3316525","2709543","1","1001","","NS as to type of dressing"
"3306633","2709543","","999","WWEIA Category number","6806"
"3306634","2709543","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316526","2709544","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"3322984","2709544","","1002","","Moisture change: 0%"
"3306635","2709544","","999","WWEIA Category number","6806"
"3306636","2709544","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316529","2709545","3","1001","","coleslaw dressing"
"3306638","2709545","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316530","2709545","4","1001","","""slaw"" dressing"
"3322985","2709545","","1002","","Moisture change: 0%"
"3316527","2709545","1","1001","","Miracle Whip"
"3316528","2709545","2","1001","","imitation mayonnaise"
"3306637","2709545","","999","WWEIA Category number","6806"
"3306639","2709546","","999","WWEIA Category number","6806"
"3322986","2709546","","1002","","Moisture change: 0%"
"3316536","2709546","6","1001","","Hellmann's Dijonnaise"
"3316531","2709546","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"3316534","2709546","4","1001","","light coleslaw dressing"
"3316533","2709546","3","1001","","light imitation mayonnaise"
"3316535","2709546","5","1001","","light ""slaw"" dressing"
"3306640","2709546","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316532","2709546","2","1001","","Miracle Whip Light"
"3316543","2709547","7","1001","","creamy parmesan"
"3316544","2709547","8","1001","","cream cheese dressing"
"3316542","2709547","6","1001","","creamy bacon dressing"
"3316538","2709547","2","1001","","ranch dip"
"3306641","2709547","","999","WWEIA Category number","6806"
"3316540","2709547","4","1001","","creamy Italian"
"3316546","2709547","10","1001","","blue cheese or roquefort cheese dressing"
"3322987","2709547","","1002","","Moisture change: 0%"
"3316539","2709547","3","1001","","peppercorn dressing"
"3316541","2709547","5","1001","","French made with sour cream"
"3316537","2709547","1","1001","","ranch dressing"
"3316545","2709547","9","1001","","sour cream"
"3306642","2709547","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316547","2709547","11","1001","","caesar dressing"
"3306643","2709548","","999","WWEIA Category number","6806"
"3316552","2709548","5","1001","","light caesar dressing"
"3316551","2709548","4","1001","","light blue or roquefort cheese dressing"
"3316559","2709548","12","1001","","light sour cream"
"3316548","2709548","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"3316558","2709548","11","1001","","light cream cheese dressing"
"3316554","2709548","7","1001","","light creamy Italian"
"3316555","2709548","8","1001","","light French made with sour cream"
"3316550","2709548","3","1001","","light ranch dip"
"3316556","2709548","9","1001","","light creamy bacon dressing"
"3316557","2709548","10","1001","","light creamy parmesan"
"3306644","2709548","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316553","2709548","6","1001","","light peppercorn dressing"
"3322988","2709548","","1002","","Moisture change: 0%"
"3316549","2709548","2","1001","","light ranch dressing"
"3316566","2709549","7","1001","","red wine, balsamic, or raspberry vinegar dressing"
"3316560","2709549","1","1001","","vinegar and oil"
"3316564","2709549","5","1001","","Champagne dressing"
"3316561","2709549","2","1001","","vinaigrette"
"3316565","2709549","6","1001","","celery seed dressing"
"3306645","2709549","","999","WWEIA Category number","6806"
"3316563","2709549","4","1001","","onion or Vidalia onion dressing"
"3322989","2709549","","1002","","Moisture change: 0%"
"3316562","2709549","3","1001","","Greek dressing"
"3306646","2709549","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3306647","2709550","","999","WWEIA Category number","6806"
"3322990","2709550","","1002","","Moisture change: 0%"
"3316573","2709550","7","1001","","light celery seed dressing"
"3316571","2709550","5","1001","","light onion or Vidalia onion dressing"
"3316569","2709550","3","1001","","light vinaigrette"
"3316572","2709550","6","1001","","light Champagne dressing"
"3306648","2709550","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3316568","2709550","2","1001","","Newman's Own Light"
"3316570","2709550","4","1001","","light Greek dressing"
"3316567","2709550","1","1001","","diet, low calorie, low fat, reduced calorie, or reduced fat dressing"
"3316578","2709551","5","1001","","fat free vinaigrette"
"3306650","2709551","","999","WWEIA Category description","Mashed potatoes and white potato mixtures"
"3322991","2709551","","1002","","Moisture change: 0%"
"3316577","2709551","4","1001","","any fat free creamy dressing"
"3306649","2709551","","999","WWEIA Category number","6806"
"3316576","2709551","3","1001","","fat free Italian dressing"
